Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2012,Thurston County,Low Intensity,57.402,0.106352645,0.0007709080000000007,0.40050000000000097
2012,Thurston County,Medium Intensity,33.4143,0.061908978,6.693600000000355e-05,0.026999999999993918
2012,Thurston County,High Intensity,8.0379,0.014892372,0.00030413799999999894,0.1620000000000008
2012,Thurston County,Forest,235.3131,0.435980811,-0.0018562429999999797,-1.066500000000019
2012,Thurston County,Agriculture,118.8396,0.220182324,-0.000813330000000001,-0.47159999999999513
2012,Jefferson County,Open Space,22.4262,0.102947374,0.00018653600000000103,0.04230000000000089
2012,Jefferson County,Low Intensity,11.9232,0.054733398,0.0004504220000000059,0.0990000000000002
2012,Jefferson County,Medium Intensity,3.6504,0.016757145,0.00015576000000000131,0.034199999999999786
2012,Jefferson County,High Intensity,0.6183,0.002838303,-0.00016548200000000022,-0.03600000000000003
2012,Jefferson County,Forest,153.9747,0.706820191,0.00026557700000007234,0.06930000000002678
2012,Jefferson County,Agriculture,25.2486,0.115903589,-0.0008928150000000051,-0.19259999999999877
2012,Skagit County,Open Space,50.3631,0.07164577,0.0006975349999999991,0.5031000000000034
2012,Skagit County,Low Intensity,30.2517,0.043035602,8.246499999999685e-05,0.06569999999999965
2012,Skagit County,Medium Intensity,19.8288,0.028208145,0.00011059500000000153,0.08280000000000243
2012,Skagit County,High Intensity,10.9287,0.015547,2.0350000000000576e-05,0.017099999999999227
2012,Skagit County,Forest,217.9287,0.310022009,0.00046487200000000506,0.3824999999999932
2012,Skagit County,Agriculture,373.6449,0.531541474,-0.0013758180000000841,-0.8711999999999875
2012,San Juan County,Open Space,14.5782,0.044310827,0.0004994119999999977,0.16469999999999985
2012,San Juan County,Low Intensity,5.9121,0.017969985,0.00027580900000000186,0.09089999999999954
2012,San Juan County,Medium Intensity,1.1511,0.003498799,1.905400000000012e-05,0.006299999999999972
2012,San Juan County,High Intensity,0.1305,0.000396658,-1.1000000000010567e-08,0.0
2012,San Juan County,Forest,234.4464,0.712606072,0.0017641489999999926,0.5868000000000109
2012,San Juan County,Agriculture,72.7803,0.221217659,-0.002558411999999982,-0.8397000000000077
2012,Mason County,Open Space,43.4097,0.042073594,0.0004238189999999989,0.41490000000000293
2012,Mason County,Low Intensity,25.7751,0.024981769,-5.325699999999753e-05,-0.06840000000000046
2012,Mason County,Medium Intensity,5.7969,0.005618477,0.00029673600000000057,0.3033000000000001
2012,Mason County,High Intensity,0.9198,0.00089149,4.6499999999994896e-07,0.0
2012,Mason County,Forest,923.8554,0.895420082,-0.0003839900000000007,-0.8774999999999409
2012,Mason County,Agriculture,31.9995,0.031014588,-0.0002837719999999981,-0.30959999999999965
2012,Kitsap County,Open Space,135.774,0.237756771,0.00038277100000000397,0.19530000000000314
2012,Kitsap County,Low Intensity,65.8269,0.1152709,0.0010723919999999915,0.6011999999999915
2012,Kitsap County,Medium Intensity,24.3027,0.042556981,0.00016803500000000388,0.09180000000000277
2012,Kitsap County,High Intensity,4.815,0.00843165,-1.5885000000000205e-05,-0.00990000000000002
2012,Kitsap County,Forest,326.2383,0.571282903,-0.0014161639999999975,-0.8649000000000342
2012,Kitsap County,Agriculture,14.1057,0.024700795,-0.0001911489999999981,-0.11159999999999926
2013,Island County,Open Space,56.2626,0.140406436,0.0010093659999999838,0.39329999999999643
2013,Island County,Low Intensity,28.1475,0.070243646,0.0010537290000000032,0.4167000000000023
2013,Island County,Medium Intensity,9.6075,0.023976049,-6.257399999999927e-05,-0.026999999999999247
2013,Island County,High Intensity,1.1853,0.002957982,0.000166762,0.06659999999999999
2013,Island County,Forest,235.458,0.587598487,-0.0005113200000000928,-0.25200000000000955
2013,Island County,Agriculture,70.0515,0.1748174,-0.001655961999999983,-0.6777000000000015
2013,Clallam County,Open Space,31.2489,0.038884303,0.0018633239999999995,1.5092999999999996
2013,Clallam County,Low Intensity,28.9782,0.036058777,-0.00027094300000000265,-0.20609999999999928
2013,Clallam County,Medium Intensity,11.1159,0.013831976,0.00024208199999999937,0.19890000000000008
2013,Clallam County,High Intensity,1.8675,0.002323808,1.4758000000000132e-05,0.012599999999999945
2013,Clallam County,Forest,623.0835,0.775328665,-0.00023193200000004577,0.06209999999998672
2013,Clallam County,Agriculture,107.3439,0.133572471,-0.001617288999999994,-1.2563999999999993
2013,King County,Open Space,248.5989,0.223037488,-0.00039936199999998645,-0.4761000000000024
2013,King County,Low Intensity,233.6976,0.209668368,0.0010029739999999898,1.0889999999999986
2013,King County,Medium Intensity,200.9313,0.180271161,0.00046081000000000594,0.48869999999999436
2013,King County,High Intensity,68.9787,0.061886179,0.0004703120000000005,0.5157000000000096
2013,King County,Forest,245.3949,0.220162929,-0.0007541509999999807,-0.8711999999999875
2013,King County,Agriculture,117.0045,0.104973875,-0.0007805830000000014,-0.8847000000000094
2013,Snohomish County,Open Space,275.4693,0.149780475,0.0012645000000000017,2.308499999999981
2013,Snohomish County,Low Intensity,127.0215,0.069065194,0.00039285000000000014,0.7146000000000043
2013,Snohomish County,Medium Intensity,94.6449,0.051461118,0.0006055820000000003,1.1079000000000008
2013,Snohomish County,High Intensity,30.3084,0.016479537,0.000335241,0.6146999999999991
2013,Snohomish County,Forest,1018.9728,0.554044426,-0.000786873999999993,-1.5110999999999422
2013,Snohomish County,Agriculture,292.7367,0.15916925,-0.001811297999999989,-3.349800000000016
2013,Whatcom County,Open Space,73.4994,0.077794035,0.0008875939999999916,0.8477999999999923
2013,Whatcom County,Low Intensity,38.9565,0.041232763,0.0005616369999999968,0.535499999999999
2013,Whatcom County,Medium Intensity,26.4762,0.028023228,0.0004242150000000021,0.4040999999999997
2013,Whatcom County,High Intensity,13.4253,0.014209752,-8.94499999999996e-05,-0.08280000000000065
2013,Whatcom County,Forest,281.8863,0.298357167,0.00019941899999997847,0.22410000000002128
2013,Whatcom County,Agriculture,510.5511,0.540383055,-0.001983416000000071,-1.808999999999969
2013,Pierce County,Open Space,210.3165,0.098744591,0.0006810870000000108,1.4111999999999796
2013,Pierce County,Low Intensity,185.4873,0.087087164,0.0006353709999999957,1.3185000000000002
2013,Pierce County,Medium Intensity,116.3529,0.054628237,0.00032886200000000615,0.678600000000003
2013,Pierce County,High Intensity,39.2589,0.018432239,0.0004322920000000008,0.9134999999999991
2013,Pierce County,Forest,1386.8298,0.651123149,-0.0019306860000000148,-4.374900000000025
2013,Pierce County,Agriculture,191.6586,0.089984619,-0.00014692700000000503,-0.3491999999999962
2013,Thurston County,Open Space,87.6591,0.162372801,0.0032175220000000004,1.7342999999999904
2013,Thurston County,Low Intensity,57.5703,0.106638682,0.0010569450000000036,0.5688000000000031
2013,Thurston County,Medium Intensity,33.48,0.062015711,0.0001736690000000013,0.09269999999999357
2013,Thurston County,High Intensity,8.0748,0.014957122,0.0003688879999999995,0.19890000000000008
2013,Thurston County,Forest,234.8334,0.434986863,-0.002850191000000002,-1.546199999999999
2013,Thurston County,Agriculture,118.2456,0.219028821,-0.001966833000000001,-1.0656000000000034
2013,Jefferson County,Open Space,22.617,0.103832249,0.0010714110000000082,0.2331000000000003
2013,Jefferson County,Low Intensity,11.9979,0.055081087,0.0007981110000000041,0.1737000000000002
2013,Jefferson County,Medium Intensity,3.6477,0.016746204,0.0001448190000000009,0.03149999999999986
2013,Jefferson County,High Intensity,0.6183,0.00283855,-0.00016523500000000012,-0.03600000000000003
2013,Jefferson County,Forest,153.4851,0.704633819,-0.0019207949999999752,-0.42029999999999745
2013,Jefferson County,Agriculture,25.4565,0.116868092,7.168800000000031e-05,0.01529999999999987
2013,Skagit County,Open Space,50.751,0.072203414,0.0012551789999999952,0.8909999999999982
2013,Skagit County,Low Intensity,30.3039,0.043113338,0.0001602009999999987,0.11789999999999878
2013,Skagit County,Medium Intensity,19.8621,0.028257797,0.00016024700000000225,0.11610000000000298
2013,Skagit County,High Intensity,11.0151,0.015671175,0.00014452499999999951,0.10350000000000037
2013,Skagit County,Forest,218.2545,0.310510533,0.0009533959999999952,0.7083000000000084
2013,Skagit County,Agriculture,372.7026,0.530243743,-0.002673549000000053,-1.8134999999999764
2013,San Juan County,Open Space,14.6826,0.044626811,0.000815396000000003,0.2690999999999999
2013,San Juan County,Low Intensity,6.039,0.018355149,0.0006609730000000022,0.21779999999999955
2013,San Juan County,Medium Intensity,1.1034,0.003353713,-0.00012603199999999988,-0.0414000000000001
2013,San Juan County,High Intensity,0.1314,0.000399382,2.7129999999999993e-06,0.0008999999999999841
2013,San Juan County,Forest,234.3303,0.712231751,0.0013898279999999819,0.4706999999999937
2013,San Juan County,Agriculture,72.7218,0.221033195,-0.002742876000000005,-0.8982000000000028
2013,Mason County,Open Space,43.839,0.042481454,0.0008316790000000018,0.8442000000000007
2013,Mason County,Low Intensity,25.7148,0.024918499,-0.00011652699999999822,-0.12869999999999848
2013,Mason County,Medium Intensity,5.7708,0.005592098,0.0002703570000000006,0.27720000000000056
2013,Mason County,High Intensity,0.9279,0.000899166,8.140999999999921e-06,0.008099999999999996
2013,Mason County,Forest,923.9418,0.895330441,-0.0004736309999999744,-0.7911000000000286
2013,Mason County,Agriculture,31.7619,0.030778341,-0.0005200189999999966,-0.5472000000000001
2013,Kitsap County,Open Space,136.1898,0.238497667,0.0011236669999999949,0.6110999999999933
2013,Kitsap County,Low Intensity,65.997,0.115574959,0.0013764510000000008,0.7712999999999965
2013,Kitsap County,Medium Intensity,24.2055,0.042389043,9.700000000445463e-08,-0.005399999999998073
2013,Kitsap County,High Intensity,4.8501,0.00849357,4.6034999999999826e-05,0.02519999999999989
2013,Kitsap County,Forest,325.7901,0.570528622,-0.0021704449999999653,-1.31310000000002
2013,Kitsap County,Agriculture,13.9995,0.024516139,-0.0003758049999999999,-0.21780000000000044
2014,Island County,Open Space,56.7522,0.141660713,0.002263642999999982,0.8828999999999994
2014,Island County,Low Intensity,28.0593,0.070039584,0.0008496669999999984,0.3285000000000018
2014,Island County,Medium Intensity,9.6318,0.024042199,3.576000000001661e-06,-0.0026999999999990365
2014,Island County,High Intensity,1.1979,0.002990111,0.00019889100000000009,0.07919999999999994
2014,Island County,Forest,234.8289,0.586162818,-0.00194698900000001,-0.8811000000000035
2014,Island County,Agriculture,70.1505,0.175104575,-0.0013687869999999824,-0.578700000000012
2014,Clallam County,Open Space,31.6089,0.039331914,0.002310935,1.869299999999999
2014,Clallam County,Low Intensity,29.1717,0.036299232,-3.0488000000002125e-05,-0.012599999999999056
2014,Clallam County,Medium Intensity,11.0448,0.01374338,0.00015348599999999955,0.12780000000000058
2014,Clallam County,High Intensity,1.9611,0.002440256,0.00013120600000000003,0.10620000000000007
2014,Clallam County,Forest,623.1033,0.775346356,-0.0002142410000000039,0.08190000000001874
2014,Clallam County,Agriculture,106.7553,0.132838861,-0.0023508989999999896,-1.8449999999999989
2014,King County,Open Space,248.9418,0.223342786,-9.406400000000481e-05,-0.133199999999988
2014,King County,Low Intensity,234.2349,0.210148216,0.0014828219999999948,1.6263000000000147
2014,King County,Medium Intensity,200.9151,0.180254735,0.0004443839999999921,0.4724999999999966
2014,King County,High Intensity,69.3144,0.062186709,0.0007708420000000007,0.8514000000000124
2014,King County,Forest,244.7757,0.219605091,-0.0013119889999999856,-1.490399999999994
2014,King County,Agriculture,116.4357,0.104462463,-0.0012919949999999902,-1.4535000000000053
2014,Snohomish County,Open Space,276.5997,0.150374281,0.001858306000000004,3.4388999999999896
2014,Snohomish County,Low Intensity,127.2087,0.069157402,0.0004850580000000104,0.9017999999999944
2014,Snohomish County,Medium Intensity,94.8555,0.051568485,0.0007129489999999974,1.3185000000000002
2014,Snohomish County,High Intensity,30.7269,0.016704774,0.0005604779999999997,1.0332000000000008
2014,Snohomish County,Forest,1018.2114,0.553553771,-0.0012775289999999995,-2.2724999999999227
2014,Snohomish County,Agriculture,291.8061,0.158641287,-0.002339261000000009,-4.280399999999986
2014,Whatcom County,Open Space,73.8081,0.078114225,0.0012077839999999895,1.156499999999994
2014,Whatcom County,Low Intensity,39.2157,0.041503629,0.0008325029999999983,0.7946999999999989
2014,Whatcom County,Medium Intensity,26.7642,0.028325682,0.0007266690000000027,0.6920999999999999
2014,Whatcom County,High Intensity,13.5324,0.01432191,2.2707999999999756e-05,0.02430000000000021
2014,Whatcom County,Forest,281.8989,0.298345494,0.00018774599999998864,0.23670000000004165
2014,Whatcom County,Agriculture,509.6547,0.539389061,-0.002977410000000069,-2.7053999999999974
2014,Pierce County,Open Space,211.3848,0.099253293,0.0011897890000000105,2.4795000000000016
2014,Pierce County,Low Intensity,185.6466,0.087168218,0.0007164250000000066,1.477800000000002
2014,Pierce County,Medium Intensity,117.4392,0.055142221,0.0008428460000000013,1.7648999999999972
2014,Pierce County,High Intensity,39.5532,0.018571749,0.0005718019999999997,1.2077999999999989
2014,Pierce County,Forest,1385.5617,0.650574504,-0.0024793309999999735,-5.643000000000029
2014,Pierce County,Agriculture,190.1655,0.089290016,-0.000841530000000007,-1.8422999999999945
2014,Thurston County,Open Space,87.9984,0.162998305,0.0038430259999999994,2.073599999999999
2014,Thurston County,Low Intensity,57.7998,0.107061826,0.0014800890000000039,0.7982999999999976
2014,Thurston County,Medium Intensity,33.6609,0.062349652,0.0005076099999999986,0.27359999999999474
2014,Thurston County,High Intensity,8.118,0.015036867,0.00044863300000000036,0.24210000000000065
2014,Thurston County,Forest,233.8578,0.433171795,-0.004665258999999977,-2.521800000000013
2014,Thurston County,Agriculture,118.4382,0.219381555,-0.0016140990000000077,-0.8730000000000047
2014,Jefferson County,Open Space,22.6827,0.10413301,0.0013721720000000048,0.29879999999999995
2014,Jefferson County,Low Intensity,12.0474,0.055307879,0.0010249030000000006,0.2232000000000003
2014,Jefferson County,Medium Intensity,3.6288,0.016659298,5.7912999999999715e-05,0.012599999999999945
2014,Jefferson County,High Intensity,0.6264,0.002875712,-0.00012807300000000025,-0.027900000000000036
2014,Jefferson County,Forest,153.441,0.704425539,-0.0021290749999999248,-0.4643999999999835
2014,Jefferson County,Agriculture,25.398,0.116598561,-0.0001978430000000031,-0.043199999999998795
2014,Skagit County,Open Space,51.282,0.072944297,0.0019960620000000068,1.421999999999997
2014,Skagit County,Low Intensity,30.2967,0.043094487,0.00014134999999999842,0.11070000000000135
2014,Skagit County,Medium Intensity,19.8369,0.028216308,0.00011875800000000006,0.09090000000000131
2014,Skagit County,High Intensity,11.0403,0.015703891,0.0001772410000000016,0.12870000000000026
2014,Skagit County,Forest,218.4075,0.310666151,0.0011090140000000193,0.8613
2014,Skagit County,Agriculture,372.1662,0.529374866,-0.0035424259999999874,-2.349899999999991
2014,San Juan County,Open Space,14.9877,0.045554391,0.0017429760000000002,0.5741999999999994
2014,San Juan County,Low Intensity,6.1452,0.018678039,0.0009838630000000015,0.32399999999999984
2014,San Juan County,Medium Intensity,1.0539,0.003203278,-0.00027646699999999986,-0.09089999999999998
2014,San Juan County,High Intensity,0.1314,0.000399384,2.7150000000000308e-06,0.0008999999999999841
2014,San Juan County,Forest,234.3294,0.712232912,0.0013909890000000091,0.4697999999999922
2014,San Juan County,Agriculture,72.3591,0.219931995,-0.003844076000000002,-1.2609000000000066
2014,Mason County,Open Space,44.1702,0.042804041,0.001154266000000001,1.1754000000000033
2014,Mason County,Low Intensity,25.3368,0.024553147,-0.00048187899999999756,-0.5066999999999986
2014,Mason County,Medium Intensity,6.0444,0.00585745,0.0005357090000000005,0.5508000000000006
2014,Mason County,High Intensity,0.9279,0.000899201,8.17599999999993e-06,0.008099999999999996
2014,Mason County,Forest,923.5044,0.894940928,-0.0008631439999999824,-1.22849999999994
2014,Mason County,Agriculture,31.9329,0.030945233,-0.0003531269999999982,-0.37620000000000076
2014,Kitsap County,Open Space,136.4724,0.238957912,0.0015839119999999929,0.8936999999999955
2014,Kitsap County,Low Intensity,66.3651,0.116202732,0.002004223999999999,1.1393999999999949
2014,Kitsap County,Medium Intensity,24.138,0.042264708,-0.00012423799999999874,-0.07289999999999708
2014,Kitsap County,High Intensity,4.8888,0.0085601,0.0001125649999999985,0.0638999999999994
2014,Kitsap County,Forest,325.4598,0.569867564,-0.002831502999999902,-1.6434000000000424
2014,Kitsap County,Agriculture,13.7907,0.024146984,-0.0007449599999999994,-0.42660000000000053
2015,Island County,Open Space,57.3831,0.143215251,0.003818180999999976,1.5137999999999963
2015,Island County,Low Intensity,28.3032,0.070638392,0.0014484749999999907,0.5724000000000018
2015,Island County,Medium Intensity,9.6768,0.024151106,0.00011248300000000003,0.04230000000000089
2015,Island County,High Intensity,1.2042,0.003005411,0.00021419099999999986,0.08549999999999991
2015,Island County,Forest,234.4257,0.585073574,-0.0030362329999999993,-1.2843000000000018
2015,Island County,Agriculture,69.6843,0.173916266,-0.002557095999999981,-1.0449000000000126
2015,Clallam County,Open Space,32.1147,0.039961699,0.002940720000000001,2.3750999999999998
2015,Clallam County,Low Intensity,29.349,0.03652022,0.00019049999999999623,0.16469999999999985
2015,Clallam County,Medium Intensity,11.1357,0.013856629,0.0002667350000000006,0.21870000000000012
2015,Clallam County,High Intensity,1.9341,0.002406684,9.763400000000009e-05,0.07919999999999994
2015,Clallam County,Forest,623.4327,0.775764058,0.00020346100000001588,0.4112999999999829
2015,Clallam County,Agriculture,105.6708,0.13149071,-0.0036990499999999815,-2.9295000000000044
2015,King County,Open Space,249.3621,0.223695482,0.00025863200000000863,0.28710000000000946
2015,King County,Low Intensity,234.6651,0.210511231,0.001845836999999989,2.0564999999999998
2015,King County,Medium Intensity,201.249,0.18053462,0.0007242689999999996,0.8063999999999965
2015,King County,High Intensity,69.4845,0.062332522,0.0009166550000000023,1.0215000000000032
2015,King County,Forest,244.4661,0.219303423,-0.0016136569999999906,-1.799999999999983
2015,King County,Agriculture,115.5123,0.103622722,-0.002131735999999995,-2.3769000000000062
2015,Snohomish County,Open Space,278.1801,0.151228364,0.0027123890000000095,5.019299999999987
2015,Snohomish County,Low Intensity,127.1844,0.069141857,0.00046951300000000473,0.8774999999999977
2015,Snohomish County,Medium Intensity,95.8572,0.052111303,0.001255766999999998,2.3202
2015,Snohomish County,High Intensity,31.149,0.016933678,0.0007893820000000017,1.4553000000000011
2015,Snohomish County,Forest,1016.8812,0.55281194,-0.0020193600000000256,-3.6026999999999134
2015,Snohomish County,Agriculture,290.2185,0.157772857,-0.0032076910000000125,-5.867999999999995
2015,Whatcom County,Open Space,74.2131,0.078546893,0.0016404520000000006,1.5614999999999952
2015,Whatcom County,Low Intensity,39.4722,0.041777243,0.0011061169999999967,1.0512000000000015
2015,Whatcom County,Medium Intensity,26.8821,0.028451923,0.0008529100000000019,0.8100000000000023
2015,Whatcom County,High Intensity,13.5963,0.014390278,9.107599999999896e-05,0.08819999999999872
2015,Whatcom County,Forest,280.9854,0.297393995,-0.0007637529999999781,-0.6767999999999574
2015,Whatcom County,Agriculture,509.6763,0.539439668,-0.0029268030000000334,-2.6837999999999624
2015,Pierce County,Open Space,212.5206,0.09976248,0.0016989760000000048,3.6152999999999906
2015,Pierce County,Low Intensity,186.2325,0.087422189,0.0009703959999999984,2.063699999999983
2015,Pierce County,Medium Intensity,117.8415,0.055317745,0.0010183700000000045,2.167199999999994
2015,Pierce County,High Intensity,40.2912,0.018913696,0.0009137490000000019,1.9458000000000055
2015,Pierce County,Forest,1383.7797,0.649580771,-0.0034730640000000257,-7.4249999999999545
2015,Pierce County,Agriculture,189.6003,0.089003119,-0.0011284270000000013,-2.407499999999999
2015,Thurston County,Open Space,88.767,0.16433239,0.005177110999999984,2.842199999999991
