Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2011,Stillaguamish,Open Space,50.2794,0.082479737,0.0,0.0
2011,Stillaguamish,Low Intensity,10.5741,0.01734605,0.0,0.0
2011,Stillaguamish,Medium Intensity,5.3604,0.00879335,0.0,0.0
2011,Stillaguamish,High Intensity,0.9513,0.001560539,0.0,0.0
2011,Stillaguamish,Forest,410.2731,0.673023489,0.0,0.0
2011,Stillaguamish,Agriculture,132.1587,0.216796835,0.0,0.0
2011,Island,Open Space,55.8693,0.13939707,0.0,0.0
2011,Island,Low Intensity,27.7308,0.069189917,0.0,0.0
2011,Island,Medium Intensity,9.6345,0.024038623,0.0,0.0
2011,Island,High Intensity,1.1187,0.00279122,0.0,0.0
2011,Island,Forest,235.71,0.588109807,0.0,0.0
2011,Island,Agriculture,70.7292,0.176473362,0.0,0.0
2011,Quilcene - Snow,Open Space,21.6441,0.089236615,0.0,0.0
2011,Quilcene - Snow,Low Intensity,13.1976,0.05441248,0.0,0.0
2011,Quilcene - Snow,Medium Intensity,3.9303,0.016204262,0.0,0.0
2011,Quilcene - Snow,High Intensity,0.6543,0.002697618,0.0,0.0
2011,Quilcene - Snow,Forest,169.6086,0.699280511,0.0,0.0
2011,Quilcene - Snow,Agriculture,33.5124,0.138168514,0.0,0.0
2011,Elwha - Dungeness,Open Space,24.2658,0.084153162,0.0,0.0
2011,Elwha - Dungeness,Low Intensity,25.7751,0.089387375,0.0,0.0
2011,Elwha - Dungeness,Medium Intensity,9.99,0.03464506,0.0,0.0
2011,Elwha - Dungeness,High Intensity,1.8423,0.006389048,0.0,0.0
2011,Elwha - Dungeness,Forest,136.197,0.472327649,0.0,0.0
2011,Elwha - Dungeness,Agriculture,90.2826,0.313097705,0.0,0.0
2011,Kitsap,Open Space,209.4264,0.199891419,0.0,0.0
2011,Kitsap,Low Intensity,98.1315,0.093663668,0.0,0.0
2011,Kitsap,Medium Intensity,30.015,0.028648446,0.0,0.0
2011,Kitsap,High Intensity,6.0129,0.005739139,0.0,0.0
2011,Kitsap,Forest,671.5683,0.640992447,0.0,0.0
2011,Kitsap,Agriculture,32.5467,0.03106488,0.0,0.0
2011,Skokomish - Dosewallips,Open Space,6.7428,0.030828358,0.0,0.0
2011,Skokomish - Dosewallips,Low Intensity,3.0888,0.01412212,0.0,0.0
2011,Skokomish - Dosewallips,Medium Intensity,0.3231,0.001477226,0.0,0.0
2011,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,0.0,0.0
2011,Skokomish - Dosewallips,Forest,198.5292,0.907683635,0.0,0.0
2011,Skokomish - Dosewallips,Agriculture,10.035,0.045880431,0.0,0.0
2011,Kennedy - Goldsborough,Open Space,39.2022,0.056059491,0.0,0.0
2011,Kennedy - Goldsborough,Low Intensity,21.5532,0.030821265,0.0,0.0
2011,Kennedy - Goldsborough,Medium Intensity,4.4406,0.006350097,0.0,0.0
2011,Kennedy - Goldsborough,High Intensity,0.7515,0.001074652,0.0,0.0
2011,Kennedy - Goldsborough,Forest,608.0994,0.869587488,0.0,0.0
2011,Kennedy - Goldsborough,Agriculture,25.2495,0.036107007,0.0,0.0
2011,Chambers - Clover,Open Space,41.4918,0.198607653,0.0,0.0
2011,Chambers - Clover,Low Intensity,66.015,0.315992177,0.0,0.0
2011,Chambers - Clover,Medium Intensity,58.2525,0.278835632,0.0,0.0
2011,Chambers - Clover,High Intensity,13.9662,0.066851624,0.0,0.0
2011,Chambers - Clover,Forest,21.5739,0.103267191,0.0,0.0
2011,Chambers - Clover,Agriculture,7.614,0.036445723,0.0,0.0
2011,Deschutes,Open Space,66.2328,0.20328271,0.0,0.0
2011,Deschutes,Low Intensity,42.462,0.130325011,0.0,0.0
2011,Deschutes,Medium Intensity,28.5966,0.087769116,0.0,0.0
2011,Deschutes,High Intensity,7.497,0.023009906,0.0,0.0
2011,Deschutes,Forest,123.1605,0.378006066,0.0,0.0
2011,Deschutes,Agriculture,57.8673,0.177607191,0.0,0.0
2011,Nisqually,Open Space,49.3614,0.060494425,0.0,0.0
2011,Nisqually,Low Intensity,30.8718,0.03783466,0.0,0.0
2011,Nisqually,Medium Intensity,7.1883,0.008809557,0.0,0.0
2011,Nisqually,High Intensity,0.432,0.000529434,0.0,0.0
2011,Nisqually,Forest,555.9021,0.681280877,0.0,0.0
2011,Nisqually,Agriculture,172.2105,0.211051047,0.0,0.0
2011,Snohomish,Open Space,201.9699,0.170701355,0.0,0.0
2011,Snohomish,Low Intensity,70.5906,0.059661915,0.0,0.0
2011,Snohomish,Medium Intensity,48.7746,0.041223421,0.0,0.0
2011,Snohomish,High Intensity,16.7868,0.014187904,0.0,0.0
2011,Snohomish,Forest,665.3277,0.562323098,0.0,0.0
2011,Snohomish,Agriculture,179.7273,0.151902306,0.0,0.0
2011,Cedar - Sammamish,Open Space,178.5924,0.270309737,0.0,0.0
2011,Cedar - Sammamish,Low Intensity,189.0819,0.286186191,0.0,0.0
2011,Cedar - Sammamish,Medium Intensity,154.9827,0.234575116,0.0,0.0
2011,Cedar - Sammamish,High Intensity,38.3013,0.057971192,0.0,0.0
2011,Cedar - Sammamish,Forest,89.6346,0.135667056,0.0,0.0
2011,Cedar - Sammamish,Agriculture,10.1025,0.015290707,0.0,0.0
2011,Duwamish - Green,Open Space,67.0959,0.201167864,0.0,0.0
2011,Duwamish - Green,Low Intensity,71.8371,0.215382996,0.0,0.0
2011,Duwamish - Green,Medium Intensity,68.6295,0.205765925,0.0,0.0
2011,Duwamish - Green,High Intensity,36.4239,0.109206646,0.0,0.0
2011,Duwamish - Green,Forest,42.8085,0.128349042,0.0,0.0
2011,Duwamish - Green,Agriculture,46.737,0.140127526,0.0,0.0
2011,Puyallup - White,Open Space,86.3406,0.078474262,0.0,0.0
2011,Puyallup - White,Low Intensity,86.9013,0.078983877,0.0,0.0
2011,Puyallup - White,Medium Intensity,65.9151,0.059909693,0.0,0.0
2011,Puyallup - White,High Intensity,28.8882,0.026256247,0.0,0.0
2011,Puyallup - White,Forest,746.811,0.678770378,0.0,0.0
2011,Puyallup - White,Agriculture,85.3848,0.077605543,0.0,0.0
2012,Nooksack,Open Space,71.2701,0.075227948,0.00038357699999999606,0.37349999999999284
2012,Nooksack,Low Intensity,38.2284,0.040351341,0.0002840350000000019,0.2745000000000033
2012,Nooksack,Medium Intensity,26.1999,0.027654861,0.00012527399999999814,0.12239999999999895
2012,Nooksack,High Intensity,13.4946,0.014243997,-1.6280999999999934e-05,-0.013500000000000512
2012,Nooksack,Forest,280.3329,0.295900647,-0.0002977519999999845,-0.24209999999999354
2012,Nooksack,Agriculture,517.8627,0.546621207,-0.0004788519999999741,-0.37979999999993197
2012,Upper Skagit,Open Space,5.2785,0.064160768,2.990600000001009e-05,-0.0035999999999996035
2012,Upper Skagit,Low Intensity,2.5362,0.0308278,0.00040689000000000003,0.030600000000000183
2012,Upper Skagit,Medium Intensity,0.5886,0.0071545,-3.549999999999994e-05,-0.0035999999999999366
2012,Upper Skagit,High Intensity,0.1152,0.001400269,1.6059999999999165e-06,0.0
2012,Upper Skagit,Forest,53.3799,0.648838761,-0.0005668070000000025,-0.10800000000000409
2012,Upper Skagit,Agriculture,20.3715,0.247617902,0.00016390499999999197,-0.009899999999998244
2012,San Juan,Open Space,14.5782,0.044310827,0.0004994119999999977,0.16469999999999985
2012,San Juan,Low Intensity,5.9121,0.017969985,0.00027580900000000186,0.09089999999999954
2012,San Juan,Medium Intensity,1.1511,0.003498799,1.905400000000012e-05,0.006299999999999972
2012,San Juan,High Intensity,0.1305,0.000396658,-1.1000000000010567e-08,0.0
2012,San Juan,Forest,234.4464,0.712606072,0.0017641489999999926,0.5868000000000109
2012,San Juan,Agriculture,72.7803,0.221217659,-0.002558411999999982,-0.8397000000000077
2012,Lower Skagit - Samish,Open Space,49.0527,0.07474376,0.0005390990000000012,0.37349999999999994
2012,Lower Skagit - Samish,Low Intensity,29.4102,0.044813617,9.847699999999959e-05,0.07649999999999935
2012,Lower Skagit - Samish,Medium Intensity,19.647,0.029936999,0.0001470269999999975,0.10439999999999827
2012,Lower Skagit - Samish,High Intensity,10.9233,0.016644313,1.933000000000143e-05,0.017099999999999227
2012,Lower Skagit - Samish,Forest,185.31,0.282365009,0.0009736579999999884,0.7136999999999887
2012,Lower Skagit - Samish,Agriculture,361.935,0.551496301,-0.0017775909999999673,-1.0197000000000003
2012,Lyre - Hoko,Open Space,3.4443,0.007330701,-2.3789999999994024e-06,-0.0008999999999996788
2012,Lyre - Hoko,Low Intensity,1.071,0.002279471,-0.00039476599999999995,-0.1854
2012,Lyre - Hoko,Medium Intensity,0.5022,0.001068861,-6.799999999998647e-08,0.0
2012,Lyre - Hoko,High Intensity,0.0126,2.68e-05,0.0,0.0
2012,Lyre - Hoko,Forest,455.3568,0.969162017,0.0006973279999999971,0.3564000000000078
2012,Lyre - Hoko,Agriculture,9.459,0.020132133,-0.00030011300000000116,-0.14039999999999964
2012,Stillaguamish,Open Space,50.7618,0.083251782,0.000772044999999999,0.4823999999999984
2012,Stillaguamish,Low Intensity,10.7496,0.017629859,0.0002838090000000029,0.17549999999999955
2012,Stillaguamish,Medium Intensity,5.3928,0.00884445,5.1100000000000104e-05,0.032399999999999984
2012,Stillaguamish,High Intensity,0.9513,0.001560178,-3.6099999999993776e-07,0.0
2012,Stillaguamish,Forest,410.256,0.672839479,-0.00018401000000001222,-0.01710000000002765
2012,Stillaguamish,Agriculture,131.6268,0.215874253,-0.0009225820000000051,-0.5319000000000074
2012,Island,Open Space,56.0025,0.139795962,0.00039889199999998404,0.1331999999999951
2012,Island,Low Intensity,27.8253,0.069458767,0.00026885000000000103,0.09450000000000003
2012,Island,Medium Intensity,9.6435,0.024072539,3.391600000000189e-05,0.009000000000000341
2012,Island,High Intensity,1.1439,0.002855455,6.423499999999973e-05,0.02519999999999989
2012,Island,Forest,235.5093,0.587888918,-0.0002208890000000574,-0.20070000000001187
2012,Island,Agriculture,70.4772,0.17592836,-0.0005450019999999889,-0.25200000000000955
2012,Quilcene - Snow,Open Space,21.7278,0.089572064,0.00033544900000000155,0.08369999999999678
2012,Quilcene - Snow,Low Intensity,13.3011,0.0548333,0.0004208200000000023,0.10350000000000037
2012,Quilcene - Snow,Medium Intensity,3.9735,0.016380609,0.0001763470000000003,0.04320000000000013
2012,Quilcene - Snow,High Intensity,0.6183,0.002548919,-0.00014869899999999997,-0.03600000000000003
2012,Quilcene - Snow,Forest,169.6599,0.699416754,0.00013624300000003586,0.05129999999999768
2012,Quilcene - Snow,Agriculture,33.2928,0.137248355,-0.0009201590000000037,-0.2195999999999998
2012,Elwha - Dungeness,Open Space,25.38,0.087987245,0.003834083000000002,1.1142000000000003
2012,Elwha - Dungeness,Low Intensity,25.4313,0.088165092,-0.0012222830000000046,-0.3437999999999981
2012,Elwha - Dungeness,Medium Intensity,10.1727,0.035266661,0.0006216009999999994,0.18270000000000053
2012,Elwha - Dungeness,High Intensity,1.8486,0.006408716,1.9668000000000463e-05,0.006299999999999972
2012,Elwha - Dungeness,Forest,136.2717,0.472425983,9.833399999997772e-05,0.0747000000000071
2012,Elwha - Dungeness,Agriculture,89.3466,0.309746303,-0.0033514020000000033,-0.936000000000007
2012,Kitsap,Open Space,209.664,0.200293355,0.0004019360000000194,0.23759999999998627
2012,Kitsap,Low Intensity,98.6382,0.094229701,0.0005660329999999936,0.506699999999995
2012,Kitsap,Medium Intensity,30.3435,0.028987339,0.00033889299999999983,0.32849999999999824
2012,Kitsap,High Intensity,6.003,0.005734704,-4.434999999999682e-06,-0.00990000000000002
2012,Kitsap,Forest,669.897,0.639956874,-0.0010355730000000118,-1.6712999999999738
2012,Kitsap,Agriculture,32.2389,0.030798027,-0.0002668530000000009,-0.3078000000000003
2012,Skokomish - Dosewallips,Open Space,6.7374,0.030791759,-3.659900000000174e-05,-0.005399999999999849
2012,Skokomish - Dosewallips,Low Intensity,3.1077,0.014203038,8.091799999999927e-05,0.018899999999999917
2012,Skokomish - Dosewallips,Medium Intensity,0.3069,0.001402617,-7.4609e-05,-0.016199999999999992
2012,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,0.0,0.0
2012,Skokomish - Dosewallips,Forest,198.6282,0.90778514,0.00010150499999994622,0.09899999999998954
2012,Skokomish - Dosewallips,Agriculture,10.0233,0.045809219,-7.121200000000105e-05,-0.011699999999999378
2012,Kennedy - Goldsborough,Open Space,39.6216,0.056697984,0.0006384929999999969,0.4194000000000031
2012,Kennedy - Goldsborough,Low Intensity,21.4299,0.030665903,-0.00015536199999999917,-0.12330000000000041
2012,Kennedy - Goldsborough,Medium Intensity,4.6062,0.006591411,0.00024131400000000029,0.1656000000000004
2012,Kennedy - Goldsborough,High Intensity,0.7515,0.001075387,7.349999999999718e-07,0.0
2012,Kennedy - Goldsborough,Forest,607.3308,0.869082315,-0.0005051729999999699,-0.7685999999999922
2012,Kennedy - Goldsborough,Agriculture,25.0785,0.035887001,-0.00022000600000000176,-0.17100000000000293
2012,Chambers - Clover,Open Space,41.8113,0.200150791,0.0015431379999999995,0.319500000000005
2012,Chambers - Clover,Low Intensity,66.186,0.316832536,0.0008403590000000127,0.17100000000000648
2012,Chambers - Clover,Medium Intensity,58.3938,0.279531257,0.0006956249999999775,0.1413000000000011
2012,Chambers - Clover,High Intensity,13.9455,0.066757141,-9.448299999999243e-05,-0.020700000000001495
2012,Chambers - Clover,Forest,21.3147,0.102033519,-0.0012336719999999912,-0.2591999999999999
2012,Chambers - Clover,Agriculture,7.2477,0.034694757,-0.0017509659999999996,-0.36629999999999985
2012,Deschutes,Open Space,66.8241,0.205227356,0.0019446459999999943,0.5913000000000039
2012,Deschutes,Low Intensity,42.7131,0.13117867,0.0008536590000000066,0.2510999999999939
2012,Deschutes,Medium Intensity,28.5579,0.087705817,-6.329899999998889e-05,-0.038699999999998624
2012,Deschutes,High Intensity,7.659,0.023521998,0.0005120919999999987,0.16199999999999992
2012,Deschutes,Forest,122.229,0.375384547,-0.002621518999999961,-0.9314999999999998
2012,Deschutes,Agriculture,57.627,0.176981611,-0.0006255799999999867,-0.24029999999999774
2012,Nisqually,Open Space,49.5558,0.060728584,0.0002341590000000046,0.19439999999999458
2012,Nisqually,Low Intensity,31.2912,0.038346072,0.0005114120000000028,0.41939999999999955
2012,Nisqually,Medium Intensity,7.2459,0.008879551,6.999399999999857e-05,0.057599999999999874
2012,Nisqually,High Intensity,0.432,0.000529398,-3.599999999991631e-08,0.0
2012,Nisqually,Forest,554.3784,0.67936781,-0.001913066999999935,-1.5236999999999625
2012,Nisqually,Agriculture,173.1177,0.212148584,0.0010975370000000095,0.9072000000000173
2012,Snohomish,Open Space,203.553,0.172044336,0.001342980999999993,1.5831000000000017
2012,Snohomish,Low Intensity,71.073,0.060071368,0.0004094529999999971,0.4823999999999984
2012,Snohomish,Medium Intensity,48.8862,0.041318938,9.551699999999635e-05,0.11160000000000281
2012,Snohomish,High Intensity,16.8984,0.014282639,9.47350000000003e-05,0.11159999999999926
2012,Snohomish,Forest,664.587,0.561713308,-0.0006097900000000545,-0.7407000000000608
2012,Snohomish,Agriculture,178.1451,0.150569411,-0.0013328950000000006,-1.5822000000000003
2012,Cedar - Sammamish,Open Space,177.3126,0.268371956,-0.0019377809999999718,-1.2797999999999945
2012,Cedar - Sammamish,Low Intensity,189.7245,0.28715802,0.0009718290000000351,0.6426000000000158
2012,Cedar - Sammamish,Medium Intensity,155.5164,0.23538226,0.0008071440000000096,0.5337000000000103
2012,Cedar - Sammamish,High Intensity,38.5047,0.058278891,0.00030769900000000155,0.20340000000000202
2012,Cedar - Sammamish,Forest,89.6103,0.135629907,-3.714900000001409e-05,-0.02430000000001087
2012,Cedar - Sammamish,Agriculture,10.0287,0.015178965,-0.00011174199999999974,-0.07379999999999853
2012,Duwamish - Green,Open Space,67.0239,0.200973685,-0.00019417899999998878,-0.07200000000000273
2012,Duwamish - Green,Low Intensity,72.0891,0.216161878,0.0007788820000000085,0.25199999999999534
2012,Duwamish - Green,Medium Intensity,68.5683,0.205604627,-0.0001612979999999764,-0.06119999999999948
2012,Duwamish - Green,High Intensity,36.5454,0.109582756,0.00037610999999999895,0.1214999999999975
2012,Duwamish - Green,Forest,42.5718,0.127653144,-0.0006958980000000003,-0.23669999999999902
2012,Duwamish - Green,Agriculture,46.6974,0.14002391,-0.00010361600000000082,-0.03960000000000008
2012,Puyallup - White,Open Space,86.9391,0.079025215,0.0005509529999999929,0.5985000000000014
2012,Puyallup - White,Low Intensity,87.2919,0.0793459,0.000362023000000003,0.39059999999999206
2012,Puyallup - White,Medium Intensity,65.9196,0.059919076,9.383000000001696e-06,0.004500000000007276
2012,Puyallup - White,High Intensity,29.1465,0.026493355,0.00023710799999999976,0.2582999999999984
2012,Puyallup - White,Forest,746.0028,0.678095718,-0.0006746599999999381,-0.8082000000000562
2012,Puyallup - White,Agriculture,84.8439,0.077120736,-0.00048480700000000376,-0.5408999999999935
2013,Nooksack,Open Space,71.7894,0.07577767,0.0009332989999999985,0.892799999999994
2013,Nooksack,Low Intensity,38.4516,0.040587784,0.0005204780000000048,0.4977000000000018
2013,Nooksack,Medium Intensity,26.4501,0.027919539,0.00038995199999999897,0.3725999999999985
2013,Nooksack,High Intensity,13.4253,0.014171144,-8.91339999999994e-05,-0.08280000000000065
2013,Nooksack,Forest,280.8207,0.296421731,0.00022333200000002051,0.24569999999999936
2013,Nooksack,Agriculture,516.4317,0.545122132,-0.0019779269999999904,-1.810799999999972
2013,Upper Skagit,Open Space,5.3397,0.064907502,0.000776640000000009,0.057599999999999874
2013,Upper Skagit,Low Intensity,2.5002,0.030391546,-2.9364000000000473e-05,-0.005399999999999849
2013,Upper Skagit,Medium Intensity,0.5895,0.007165753,-2.424699999999981e-05,-0.0026999999999999247
2013,Upper Skagit,High Intensity,0.1152,0.00140033,1.6669999999999012e-06,0.0
2013,Upper Skagit,Forest,53.4771,0.650048683,0.0006431149999999164,-0.010800000000003251
2013,Upper Skagit,Agriculture,20.2446,0.246086186,-0.0013678109999999966,-0.13680000000000092
2013,San Juan,Open Space,14.6826,0.044626811,0.000815396000000003,0.2690999999999999
2013,San Juan,Low Intensity,6.039,0.018355149,0.0006609730000000022,0.21779999999999955
2013,San Juan,Medium Intensity,1.1034,0.003353713,-0.00012603199999999988,-0.0414000000000001
2013,San Juan,High Intensity,0.1314,0.000399382,2.7129999999999993e-06,0.0008999999999999841
2013,San Juan,Forest,234.3303,0.712231751,0.0013898279999999819,0.4706999999999937
2013,San Juan,Agriculture,72.7218,0.221033195,-0.002742876000000005,-0.8982000000000028
2013,Lower Skagit - Samish,Open Space,49.4379,0.075337318,0.0011326569999999953,0.7586999999999975
2013,Lower Skagit - Samish,Low Intensity,29.5434,0.045020531,0.0003053910000000021,0.209699999999998
2013,Lower Skagit - Samish,Medium Intensity,19.6803,0.029990372,0.00020039999999999988,0.13769999999999882
2013,Lower Skagit - Samish,High Intensity,11.0097,0.016777437,0.00015245399999999978,0.10350000000000037
2013,Lower Skagit - Samish,Forest,185.4441,0.282594146,0.0012027949999999787,0.8477999999999781
2013,Lower Skagit - Samish,Agriculture,361.1052,0.550280195,-0.002993696999999962,-1.8494999999999777
2013,Lyre - Hoko,Open Space,3.3993,0.007235008,-9.80719999999994e-05,-0.04589999999999961
2013,Lyre - Hoko,Low Intensity,1.0809,0.002300568,-0.0003736690000000001,-0.1755
2013,Lyre - Hoko,Medium Intensity,0.4986,0.001061211,-7.717999999999874e-06,-0.003599999999999992
2013,Lyre - Hoko,High Intensity,0.0126,2.68e-05,0.0,0.0
2013,Lyre - Hoko,Forest,455.3433,0.969144422,0.0006797329999999047,0.342899999999986
2013,Lyre - Hoko,Agriculture,9.5058,0.020231972,-0.00020027400000000029,-0.09359999999999857
2013,Stillaguamish,Open Space,51.1389,0.083895382,0.001415645000000007,0.859499999999997
2013,Stillaguamish,Low Intensity,10.7352,0.017611519,0.0002654690000000008,0.16110000000000113
2013,Stillaguamish,Medium Intensity,5.4144,0.008882537,8.918699999999925e-05,0.05399999999999938
2013,Stillaguamish,High Intensity,0.9513,0.001560645,1.0600000000015111e-07,0.0
2013,Stillaguamish,Forest,410.1075,0.672797527,-0.00022596200000002398,-0.16559999999998354
2013,Stillaguamish,Agriculture,131.2083,0.21525239,-0.0015444450000000054,-0.9504000000000019
2013,Island,Open Space,56.2626,0.140406436,0.0010093659999999838,0.39329999999999643
2013,Island,Low Intensity,28.1475,0.070243646,0.0010537290000000032,0.4167000000000023
2013,Island,Medium Intensity,9.6075,0.023976049,-6.257399999999927e-05,-0.026999999999999247
2013,Island,High Intensity,1.1853,0.002957982,0.000166762,0.06659999999999999
2013,Island,Forest,235.458,0.587598487,-0.0005113200000000928,-0.25200000000000955
2013,Island,Agriculture,70.0515,0.1748174,-0.001655961999999983,-0.6777000000000015
2013,Quilcene - Snow,Open Space,21.9672,0.09056503,0.0013284149999999995,0.3230999999999966
2013,Quilcene - Snow,Low Intensity,13.3713,0.055126378,0.0007138979999999975,0.1737000000000002
2013,Quilcene - Snow,Medium Intensity,3.9735,0.016381703,0.0001774410000000004,0.04320000000000013
2013,Quilcene - Snow,High Intensity,0.6183,0.002549089,-0.0001485290000000001,-0.03600000000000003
2013,Quilcene - Snow,Forest,169.1631,0.69741529,-0.0018652209999999725,-0.4455000000000098
2013,Quilcene - Snow,Agriculture,33.4638,0.137962509,-0.00020600499999998134,-0.04860000000000042
2013,Elwha - Dungeness,Open Space,25.7436,0.089189332,0.005036169999999993,1.477800000000002
2013,Elwha - Dungeness,Low Intensity,25.731,0.089145679,-0.00024169599999999958,-0.0440999999999967
2013,Elwha - Dungeness,Medium Intensity,10.1835,0.035280985,0.0006359250000000025,0.19350000000000023
2013,Elwha - Dungeness,High Intensity,1.8549,0.006426346,3.729800000000071e-05,0.012599999999999945
2013,Elwha - Dungeness,Forest,135.9432,0.470978545,-0.0013491039999999899,-0.25380000000001246
2013,Elwha - Dungeness,Agriculture,89.1837,0.308979112,-0.004118593000000004,-1.0989000000000004
2013,Kitsap,Open Space,210.3417,0.200886015,0.0009945960000000142,0.915300000000002
2013,Kitsap,Low Intensity,99.0585,0.094605432,0.0009417639999999977,0.9269999999999925
2013,Kitsap,Medium Intensity,30.555,0.029181433,0.0005329869999999987,0.5399999999999991
2013,Kitsap,High Intensity,6.0435,0.005771821,3.2682000000000024e-05,0.03059999999999974
2013,Kitsap,Forest,669.1212,0.639041577,-0.001950870000000049,-2.4470999999999776
2013,Kitsap,Agriculture,31.95,0.030513722,-0.0005511579999999995,-0.596700000000002
2013,Skokomish - Dosewallips,Open Space,6.7824,0.031003415,0.0001750569999999993,0.03960000000000008
2013,Skokomish - Dosewallips,Low Intensity,3.078,0.014070021,-5.2098999999999895e-05,-0.010800000000000143
2013,Skokomish - Dosewallips,Medium Intensity,0.3006,0.00137409,-0.0001031360000000002,-0.02250000000000002
2013,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,0.0,0.0
2013,Skokomish - Dosewallips,Forest,198.5724,0.907705599,2.196399999998544e-05,0.043199999999984584
2013,Skokomish - Dosewallips,Agriculture,10.0278,0.045838647,-4.17839999999961e-05,-0.007200000000000983
2013,Kennedy - Goldsborough,Open Space,39.9654,0.057168679,0.001109187999999997,0.7632000000000048
2013,Kennedy - Goldsborough,Low Intensity,21.4857,0.030734312,-8.695300000000072e-05,-0.067499999999999
2013,Kennedy - Goldsborough,Medium Intensity,4.6026,0.006583809,0.0002337120000000005,0.16199999999999992
2013,Kennedy - Goldsborough,High Intensity,0.7596,0.001086573,1.1921000000000024e-05,0.008100000000000107
2013,Kennedy - Goldsborough,Forest,607.3272,0.868753814,-0.0008336740000000065,-0.772199999999998
2013,Kennedy - Goldsborough,Agriculture,24.9381,0.035672813,-0.0004341940000000058,-0.31140000000000256
2013,Chambers - Clover,Open Space,41.4351,0.198420018,-0.00018763499999999156,-0.056699999999999307
2013,Chambers - Clover,Low Intensity,66.2778,0.317384109,0.0013919320000000401,0.2627999999999986
2013,Chambers - Clover,Medium Intensity,58.4469,0.279884324,0.0010486920000000177,0.19440000000000168
2013,Chambers - Clover,High Intensity,14.3847,0.068883928,0.0020323039999999987,0.41849999999999987
2013,Chambers - Clover,Forest,21.1653,0.101354147,-0.0019130439999999888,-0.40859999999999985
2013,Chambers - Clover,Agriculture,7.1154,0.034073474,-0.002372249,-0.4985999999999997
2013,Deschutes,Open Space,67.5468,0.207291037,0.004008327000000006,1.3140000000000072
2013,Deschutes,Low Intensity,42.9768,0.131889378,0.001564367000000011,0.5147999999999939
2013,Deschutes,Medium Intensity,28.3518,0.087007438,-0.0007616779999999879,-0.2447999999999979
2013,Deschutes,High Intensity,7.6959,0.023617567,0.0006076609999999989,0.19890000000000008
2013,Deschutes,Forest,121.9671,0.374298806,-0.00370725999999999,-1.193399999999997
2013,Deschutes,Agriculture,57.3165,0.175895774,-0.0017114169999999929,-0.5508000000000024
2013,Nisqually,Open Space,49.959,0.061227349,0.0007329240000000029,0.5975999999999999
2013,Nisqually,Low Intensity,31.1184,0.038137215,0.00030255500000000296,0.24660000000000082
2013,Nisqually,Medium Intensity,7.5348,0.009234289,0.00042473199999999885,0.3464999999999998
2013,Nisqually,High Intensity,0.432,0.000529438,4.000000000062981e-09,0.0
2013,Nisqually,Forest,553.8339,0.678752202,-0.0025286749999999802,-2.068200000000047
2013,Nisqually,Agriculture,173.0808,0.212119507,0.001068460000000021,0.8703000000000145
