Year,Day,Variable_Source_Area_Delineated_Average,Snow(mm/day)_Delineated_Average,Snow_Melt(mm/day)_Delineated_Average,Rain(mm/day)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,Runoff_Suface(mm/day)_Delineated_Average,Air_Temperature(degC)_Delineated_Average,Min_Air_Temperature(degC)_Delineated_Average,Max_Air_Temperature(degC)_Delineated_Average,Ground_Surface_Temperature(degC)_Delineated_Average,N_in(gN/day/m2)_Delineated_Average,Grassland_71_agBiomass_Pool(gC)_Cover_Total,Grassland_71_agBiomass_Pool(gC/m2)_Cover_Average,Grassland_71_agBiomass_Pool(gC/m2)_Delineated_Average,EvergreenForest_42_ET(mm*m2/day)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC/m2)_Cover_Average,Wetlands_90_Biomass_Pool(gC/m2)_Delineated_Average
1987,11,0.0002744902065311487,0.0,3.184041614214814,0.0,3.147060998371745,0.0615282167494447,2.3487526739827445,,,1.3352688414606415,3.852512506276701e-05,155921400.0,2.0,0.1253389474902692,1147456857.1437988,33245013256532.0,41808.413110132205,9.967450239884329
1987,12,0.6060203133766912,0.2623297349553616,7.111953234651502,7.911775202527682,3.7772679580573887,0.1886026711269256,4.515595271325843,,,2.14678195720591,0.00016903514030498,155921400.0,2.0,0.1253389474902692,1343911811.8320312,33245088978104.0,41808.50833640687,9.967450239884329
1987,13,0.3674334845716294,7.533519989581976,0.6643662911837479,4.772332561260845,3.5549883413938543,0.135850695724231,1.1650760113850571,,,1.2762412265520315,7.04866533379291e-05,155921400.0,2.0,0.1253389474902692,1094963595.1291504,33245183601944.0,41808.62733388064,9.967450239884329
1987,14,0.2579532840989281,14.791720565467148,0.0017258081442918,1.9682342413307967,3.306007420673266,0.1758413093284039,-3.1414419460466707,,,-0.5715124656432007,2.709702543769031e-05,155921400.0,2.0,0.1253389474902692,789624886.930542,33245345312148.0,41808.83069812539,9.967450239884329
1987,15,0.00026387877862469434,0.9801058261347688,0.0,0.0,2.670859456541148,0.035980136285276,-6.681333825060874,,,-2.390949656048774,0.0,155921400.0,2.0,0.1253389474902692,588998084.6035156,33245523802268.0,41809.05516453229,9.967450239884329
1987,16,0.00025997555693496014,0.9083445471777286,0.0,0.0,2.4453736513564586,0.0333321517925539,-6.503521101822777,,,-2.5173063128554887,0.0,155921400.0,2.0,0.1253389474902692,585089244.2781982,33245794522076.0,41809.39561756453,9.967450239884329
1987,17,0.0002542825058488338,0.0,0.0,0.0,2.237786336219802,0.0294629704348353,-3.545316392838247,,,-1.2110405676171987,0.0,155921400.0,2.0,0.1253389474902692,738551379.7386475,33246027492248.0,41809.688597239954,9.967450239884329
1987,18,0.0135856734410505,2.4735800017363374,0.01317500673735,0.1493837296979663,2.0706743477069103,0.0332681278811059,-1.5681387203333874,,,-0.2837794475150345,3.6077447511433184e-06,155921400.0,2.0,0.1253389474902692,844196753.6717529,33246258383268.0,41809.97896220606,9.967450239884329
1987,19,0.0396624886044328,2.4924780425692004,0.0789273098710769,0.4277762590723691,1.9509408646380488,0.046991941751708,-2.5651113091682407,,,-0.7529038201606751,1.14174182546006e-05,155921400.0,2.0,0.1253389474902692,769363406.0743408,33246518641616.0,41810.30625906844,9.967450239884329
1987,20,0.0002356239549900929,0.2120341280693377,0.0,0.0,1.745738194147525,0.0201216004087381,-2.305205135138575,,,-0.6089397738020631,0.0,155921400.0,2.0,0.1253389474902692,775169977.1887207,33246801943436.0,41810.66253504385,9.967450239884329
1987,21,0.00023039318707942431,0.0,0.9824064729203744,0.0,1.6247043207308702,0.0184785099185885,0.0983588082304885,,,0.4475029141092464,2.392743759176248e-05,155921400.0,2.0,0.1253389474902692,939909370.8757324,33247064266536.0,41810.99242850632,9.967450239884329
1987,22,0.0058919016487064,0.26964529886704,3.4501881031963078,0.1977191583105439,1.559409562380057,0.0177235371985582,0.6841249992817913,,,0.6611590901244746,8.200672920921314e-05,155921400.0,2.0,0.1253389474902692,991812726.3809814,33247311929372.0,41811.303885448135,9.967450239884329
1987,23,0.0194921411626263,0.1967803831879151,2.4455444864059266,0.3492603286257533,1.5505227836656852,0.0229629741461758,1.1620798999676647,,,1.0008762990737898,6.902213390224814e-05,155921400.0,2.0,0.1253389474902692,994939472.0540771,33247536520836.0,41811.58632819032,9.967450239884329
1987,24,0.1089649334484789,4.342940342347817,0.9206041729970628,1.4559704164911471,1.6290813889903792,0.0683947913590914,-0.5943516732569678,,,0.3905609668778551,5.8679304340512656e-05,155921400.0,2.0,0.1253389474902692,850233379.0734863,33247800952788.0,41811.91887371236,9.967450239884329
1987,25,0.3418808584857609,14.382012993590022,0.6354607985704157,3.9035093343228064,1.8859997085830107,0.1234520670914377,-0.9119088192935192,,,0.2744005891497835,0.00010054631954993292,155921400.0,2.0,0.1253389474902692,834977985.7319336,33248132517904.0,41812.335844860354,9.967450239884329
1987,26,0.0989239611141695,6.936377711218185,0.6359557451056995,1.4696951906580602,1.5525875791199024,0.0293414903562069,0.1413687171172389,,,0.7791214137816208,5.603308578169817e-05,155921400.0,2.0,0.1253389474902692,894656496.8964844,33248466180172.0,41812.75545335418,9.967450239884329
1987,27,0.8409557186748762,13.893303526211456,2.599388122006627,12.731791543798431,2.570502599317749,0.1571444733926887,1.5687963339850215,,,1.4050720423766607,0.00030020278718995857,155921400.0,2.0,0.1253389474902692,1020947327.0605468,33248762100904.0,41813.12759867762,9.967450239884329
1987,28,0.303544746123472,6.299916800509326,1.377639775144333,4.325719624739569,2.3116078143947005,0.1055989253657404,1.3053819247492366,,,1.4029961876526222,0.00014752886932071352,155921400.0,2.0,0.1253389474902692,1010129530.6369628,33248984626716.0,41813.40744368788,9.967450239884329
1987,29,0.2817192180653978,6.940016784592901,0.4901282447801363,3.541711196254855,2.3299357855092806,0.0977400180372772,-0.0150664834140242,,,0.9141591398049922,0.00010928537448561512,155921400.0,2.0,0.1253389474902692,929287159.2192384,33249192479664.0,41813.66883633192,9.967450239884329
1987,30,0.1591553002636652,2.888853800408039,1.1854096127968052,2.300765983119968,2.174533069543939,0.052426611738373,1.595133057735037,,,1.633533277044288,0.0001024381262949137,155921400.0,2.0,0.1253389474902692,1023977963.8188477,33249421315832.0,41813.95661714802,9.967450239884329
1987,31,0.2960409733591791,8.493419282024568,0.4714064150424679,3.792820559690407,2.378941974331688,0.0884122689213144,0.3272351687704931,,,1.1705128059963874,0.0001194100485567814,155921400.0,2.0,0.1253389474902692,943766076.9545898,33249679506728.0,41814.28131401482,9.967450239884329
1987,32,3.4408148550376287,30.50902750647509,1.9480782726338788,26.109991352147368,7.119892336053368,0.6519915247140821,1.6408882559645503,,,1.7676487736176147,0.00043093534381270185,155921400.0,2.0,0.1253389474902692,1059728401.1162108,33250009014292.0,41814.69569761733,9.967450239884329
1987,33,0.1401760321672749,2.8849132193138574,0.2211720321294728,1.47122782950266,4.233104684223473,0.0750543764690384,0.3473189892672749,,,1.291856142684956,5.502761734813798e-05,155921400.0,2.0,0.1253389474902692,982711377.0654296,33250292382712.0,41815.05205734786,9.967450239884329
1987,34,0.0667728351183226,1.6141958226620945,0.0570270787211876,0.6858825537758966,3.454251649051448,0.0844596729997966,-0.6051313636020444,,,0.8677071573433772,2.628580751183916e-05,155921400.0,2.0,0.1253389474902692,907649180.718506,33250558971216.0,41815.38731491626,9.967450239884329
1987,35,0.1082105836082199,5.811659142538814,0.6728560757332407,1.5033347866021205,3.0428918162817804,0.0780929913362778,1.397228608907819,,,1.7464949842376334,7.375943060259432e-05,155921400.0,2.0,0.1253389474902692,1013092203.2368164,33250863311156.0,41815.77004810512,9.967450239884329
1987,36,0.0832439416847131,0.2560656272156386,3.2002344055215524,1.3839227709723492,2.7731914804257456,0.0721388890317516,3.699264656312575,,,2.6959923713319123,0.00016113624656491048,155921400.0,2.0,0.1253389474902692,1186579830.8693848,33251276713800.0,41816.2899368592,9.967450239884329
1987,37,0.0757720822300357,0.0486477369738536,11.22874650923876,2.520775455426777,2.69403863351775,0.0463335187393455,6.179043427966862,,,3.523152797030777,0.0004045627781276452,155921400.0,2.0,0.1253389474902692,1444134428.4978027,33251679641484.0,41816.79665246602,9.967450239884329
1987,38,0.0002494560425283353,0.0,13.348808438598777,0.0,3.0147450704975176,0.0405662505455187,6.662821430140974,,,3.803630303866341,0.0003930062727865996,155921400.0,2.0,0.1253389474902692,1547757700.4667969,33252076278612.0,41817.29545716717,9.967450239884329
1987,39,0.00027380563531430644,0.0,10.769146011488765,0.0028849592955535,3.4847898278755447,0.0370490358623848,6.512556911473874,,,4.025098841191132,0.0003341388444348132,155921400.0,2.0,0.1253389474902692,1584033995.7687988,33252619716380.0,41817.97887607662,9.967450239884329
1987,40,0.0002379414866587469,0.0,9.422845133191531,0.0,3.634168344558435,0.0395312865671479,6.590582877402798,,,4.299404316907805,0.00030244354593798834,155921400.0,2.0,0.1253389474902692,1590462497.3466797,33253242854024.0,41818.76252431414,9.967450239884329
1987,41,0.0197917655791046,0.0197125183468442,6.044123583799974,0.3485025674277611,3.554904498412604,0.0411846721742497,5.715279573855438,,,4.229976927022361,0.00022277933593128264,155921400.0,2.0,0.1253389474902692,1487374171.5512695,33253962477760.0,41819.66751196466,9.967450239884329
1987,42,0.1085034240528798,0.1669204025046664,2.193860962798976,1.7195590852352582,3.331973613564054,0.0491454723859384,4.591406086934539,,,4.043947086487951,0.00015346047729554633,155921400.0,2.0,0.1253389474902692,1352041358.8063965,33254799545608.0,41820.72019550912,9.967450239884329
1987,43,0.1272021924486793,0.8718832747319529,2.369405557725977,2.0315720955573924,3.05561900682732,0.0481168023748711,3.3289514235912305,,,3.517249739088832,0.0001728729032785202,155921400.0,2.0,0.1253389474902692,1250667224.843506,33255548533972.0,41821.66211166042,9.967450239884329
1987,44,0.1957959012163571,1.8764831213555009,1.3463243911967704,3.1020995286170927,2.9248730898280333,0.047431896649416,3.2363531229832736,,,3.573659903879192,0.00017860864871331464,155921400.0,2.0,0.1253389474902692,1243257528.3637695,33256389792524.0,41822.72006536924,9.967450239884329
1987,45,0.4102909934817447,4.4269020127042005,1.0851410231366931,6.242080404046037,3.0782851237481843,0.0809616020257291,2.494721940398912,,,3.261383571374439,0.00027974931193577315,155921400.0,2.0,0.1253389474902692,1182839891.732422,33257346398936.0,41823.92307875799,9.967450239884329
1987,46,0.0154222478716304,1.0908047380301251,0.2706832577303178,0.286112015453401,2.463216939097925,0.014493931484721,1.6751926201884415,,,2.921996779884856,2.420217627163667e-05,155921400.0,2.0,0.1253389474902692,1114896977.887207,33258284121080.0,41825.10234358416,9.967450239884329
1987,47,0.371447499995819,6.870391109953553,0.0332477712484264,5.043288232631931,2.704604857867563,0.092851408660128,1.0849718352916955,,,2.629386213575036,0.00020242721912518363,155921400.0,2.0,0.1253389474902692,1046586896.052002,33258955508520.0,41825.94667001687,9.967450239884329
1987,48,0.1154829399852582,7.152611740533345,0.0162036052622773,1.5891041468179223,2.2568552375027795,0.0336064528663052,-0.1051103564886374,,,1.980707341713816,7.118133532623487e-05,155921400.0,2.0,0.1253389474902692,959488065.4421388,33259538795776.0,41826.68020302444,9.967450239884329
1987,49,0.0614077624213418,3.5518578808004517,0.0083336611574134,0.8160284822032965,2.029370358112008,0.0268269984723836,-1.5444698718954366,,,1.180903403342371,4.0219068262921366e-05,155921400.0,2.0,0.1253389474902692,863272482.1831055,33260103201464.0,41827.3899908649,9.967450239884329
1987,50,0.0302951081818443,2.0315391182300937,0.027538593372437,0.414111394155939,1.8280681527381408,0.015780138148414,-1.0381838840734603,,,1.2957452163614045,2.256465567241647e-05,155921400.0,2.0,0.1253389474902692,876533109.6552734,33260671792456.0,41828.10504207878,9.967450239884329
1987,51,0.0609403204175167,2.801166601554022,0.7895628047633517,1.1342416965064055,1.734380654848951,0.0140214303364884,0.9510350924058713,,,2.128086526524189,8.882861636399126e-05,155921400.0,2.0,0.1253389474902692,1001255525.2966309,33261206815516.0,41828.77787878193,9.967450239884329
1987,52,0.0163591224624155,0.3931268629451173,2.7213347006988755,0.4261177218532506,1.610796368700976,0.0110698155297826,2.4363411736556304,,,2.713413221749052,0.00014913947848120348,155921400.0,2.0,0.1253389474902692,1116090939.3186035,33261725063160.0,41829.42961898208,9.967450239884329
1987,53,0.0440882959727283,1.6429419701639392,0.0329585625841038,0.5919283381981277,1.565708549318822,0.0206090933776947,-0.2678463576297473,,,1.5946832774598303,3.453010609135805e-05,155921400.0,2.0,0.1253389474902692,915421948.975708,33262188776752.0,41830.012778004144,9.967450239884329
1987,54,0.0677808620174664,9.026209286510108,0.0056348112660249,0.7972316479970463,1.4974399523052782,0.0282502793517659,-2.280200483185228,,,0.5355063296266845,4.26495382520648e-05,155921400.0,2.0,0.1253389474902692,778430731.8232422,33262583275328.0,41830.50889329547,9.967450239884329
1987,55,0.0006746823575423503,0.5330821070451882,0.3052960093183429,0.0109668925374578,1.3203850842553186,0.0072528740027559,-1.3213847673623569,,,0.8605956366381926,1.675286916545202e-05,155921400.0,2.0,0.1253389474902692,827641032.9648438,33262998741824.0,41831.03137751781,9.967450239884329
1987,56,0.0068736634103561,2.382059476783725,0.1728149959847202,0.085992099665755,1.245011144535037,0.0065747514154591,-1.5806975420257758,,,0.6591307262595987,1.415167489482146e-05,155921400.0,2.0,0.1253389474902692,805810205.3814697,33263447758252.0,41831.59605361435,9.967450239884329
1987,57,0.0001801669634710997,0.0,0.0210789399819674,0.0,1.1633143747425194,0.0057344606771531,-1.939031795066428,,,0.4056815834905512,1.2271251026594089e-06,155921400.0,2.0,0.1253389474902692,768989089.2064209,33263882088316.0,41832.14226036728,9.967450239884329
1987,58,0.0085021881692132,0.4632288094514621,0.0622427767920446,0.136943987751588,1.105401124527407,0.0067297809089919,-1.2536580242985569,,,0.6693845183132019,1.196584248787376e-05,155921400.0,2.0,0.1253389474902692,789656551.4973145,33264308020772.0,41832.67790641861,9.967450239884329
1987,59,0.0486072290340512,1.9270074590152075,0.0587174979380995,0.793867943406983,1.1021627068186688,0.0187999679268099,-1.4043488918388674,,,0.5456006171408002,5.046730204841584e-05,155921400.0,2.0,0.1253389474902692,784630785.0670166,33264719274064.0,41833.19509218094,9.967450239884329
1987,60,0.2457153978827782,15.267491426835091,0.0064236612738475,2.763549387840156,1.3241490408432133,0.0776880638488071,-1.991281869441792,,,0.1963016346241237,0.00013623853580607822,155921400.0,2.0,0.1253389474902692,748262464.5637207,33265126333052.0,41833.70700325161,9.967450239884329
1987,61,0.3066122569304079,9.71708700496303,1.2687691720565468,4.359569770623222,1.4022921873046963,0.0686764729823159,-0.3440714349982808,,,0.8886164621251118,0.000258122267146988,155921400.0,2.0,0.1253389474902692,851031336.3248291,33265579528484.0,41834.27693479877,9.967450239884329
1987,62,1.405384077781193,14.301040355370349,4.267018998422827,21.46875238551879,3.0633112747063334,0.250328326783802,2.3551664467833238,,,2.1197532238067254,0.0008474085359669987,155921400.0,2.0,0.1253389474902692,1057998942.8942872,33266041128724.0,41834.85743610213,9.967450239884329
1987,63,3.820165208556669,1.3395905680716529,14.648317923340713,38.18763817558394,7.822818040130912,0.3074590131661779,6.284828269405591,,,3.723178823804485,0.0015140751031526,155921400.0,2.0,0.1253389474902692,1564116584.0048828,33266548888808.0,41835.49598730946,9.967450239884329
1987,64,0.2213922518585654,0.0519347951122107,14.825828015800669,3.3334351548295373,6.876891419944326,0.0529056950829982,8.05691416742239,,,4.716031395424963,0.0007343229271795441,155921400.0,2.0,0.1253389474902692,1887003690.4216309,33267121686704.0,41836.21632906057,9.967450239884329
1987,65,0.6160396075393955,0.8724054419701639,5.137878919419484,7.112149193291346,6.637682399115201,0.1998003212436838,4.510368119474793,,,3.653749667045251,0.0005752938901561813,155921400.0,2.0,0.1253389474902692,1485064281.5595703,33267713375168.0,41836.96042729703,9.967450239884329
1987,66,0.1367798472147749,1.4092862388042424,0.4826630800451447,1.579018647892119,5.04796052317317,0.0924187466368725,1.6392062386082236,,,2.5839857508126065,0.00011489464922584416,155921400.0,2.0,0.1253389474902692,1211784496.9760742,33268288274716.0,41837.68341205309,9.967450239884329
1987,67,0.0027449100577897,0.312395548465512,0.3659273894531984,0.0201447911353655,4.071136973202474,0.0429653006982168,1.9356921821175903,,,2.751853071581261,2.183216636615655e-05,155921400.0,2.0,0.1253389474902692,1207060696.1552734,33268896722396.0,41838.4485864197,9.967450239884329
1987,68,0.1047361357485208,0.6015225054622274,1.885111089406896,1.582865713351895,3.6612424825076846,0.0460375302992044,3.331589995756849,,,3.3707101228962952,0.0001932911079008896,155921400.0,2.0,0.1253389474902692,1342529672.9094238,33269490488212.0,41839.19529710182,9.967450239884329
1987,69,0.6362516399952419,4.987753034972725,0.9959788420077844,7.473116678933614,4.095730272741895,0.1326267014326214,2.8058166083631884,,,3.246769760258402,0.00041646152938374216,155921400.0,2.0,0.1253389474902692,1274554981.759277,33270069578464.0,41839.92355202224,9.967450239884329
1987,70,0.206382518578308,1.380371521899553,1.8392184312193427,2.9332552196004578,3.506689505694829,0.0549837420623849,3.795831730008665,,,3.7308911031142986,0.00026202029526335686,155921400.0,2.0,0.1253389474902692,1340811830.5117188,33270669653736.0,41840.67819737839,9.967450239884329
1987,71,0.7556601958953303,4.046474512016901,1.331923463703318,8.749079343176303,4.120938425958894,0.1177316283748808,3.678597752413285,,,3.7824760891818494,0.0004865947896684559,155921400.0,2.0,0.1253389474902692,1337591103.5656738,33271273926912.0,41841.4381219535,9.967450239884329
1987,72,0.685678390745576,2.860608115929447,1.750833080117492,8.387915615861523,4.234945647147755,0.1111870355773118,3.870390487182601,,,3.908596571724298,0.0005090684490720031,155921400.0,2.0,0.1253389474902692,1361625197.928955,33271880304440.0,41842.20069292906,9.967450239884329
1987,73,0.4147108129710569,5.037211153072593,0.1784328946368885,4.715310648349709,3.927302351763572,0.0819975562328658,1.5328127871006647,,,2.8830075712215435,0.00025253345789821304,155921400.0,2.0,0.1253389474902692,1149790805.0197754,33272446833380.0,41842.91315093831,9.967450239884329
1987,74,0.1348224566386457,1.950393027159208,0.3188412029199404,1.6756806482411255,3.363573940770413,0.0414580047801784,1.948335298054216,,,3.057126318586504,0.00011897754556284312,155921400.0,2.0,0.1253389474902692,1185662911.2680664,33273051106556.0,41843.67307551342,9.967450239884329
1987,75,0.0709117833304533,1.2351511517703404,0.0592263035189767,0.9582712738005724,2.9675489625312443,0.0319469358278234,1.6582823471157044,,,2.9156307300045685,6.5283711115128e-05,155921400.0,2.0,0.1253389474902692,1140659084.6728516,33273626022304.0,41844.39608064236,9.967450239884329
1987,76,0.320174935710179,6.342276193370086,0.0302768005228907,4.021674161553391,3.0285198318927407,0.0746419914754701,1.4664364688295823,,,2.790458544388245,0.0002289742141232252,155921400.0,2.0,0.1253389474902692,1102271466.1762695,33274198840900.0,41845.116448425455,9.967450239884329
1987,77,0.1003519632334387,5.569729131397318,0.0105658859705763,1.3679489286486888,2.58841692500734,0.0328872458388677,0.4435714179703555,,,2.253472254328057,8.438075544707583e-05,155921400.0,2.0,0.1253389474902692,1020706747.4699708,33274750677176.0,41845.81042916831,9.967450239884329
1987,78,0.3307634891387185,6.690992027318372,0.0609037736847245,3.722760596095388,2.7069538742099017,0.078244157909814,-0.2807056233761851,,,1.8270399805913395,0.00021295200660188804,155921400.0,2.0,0.1253389474902692,978420523.2788086,33275277340428.0,41846.47275270657,9.967450239884329
1987,79,0.0457590748323766,2.619251276931313,0.0053504457785754,0.6234690176371677,2.218409064946792,0.018312562808056,-0.2394772481963872,,,1.7650932752850297,3.953952201603087e-05,155921400.0,2.0,0.1253389474902692,961657633.0563964,33275768342196.0,41847.09022891559,9.967450239884329
1987,80,0.004089233064608,0.2129752318733631,0.260343460158296,0.0559966598117521,1.9827824524973543,0.014385440858076,0.7410833513142843,,,2.1542011705505835,2.089032345660141e-05,155921400.0,2.0,0.1253389474902692,1026139330.364502,33276240473196.0,41847.68397353942,9.967450239884329
1987,81,0.009774227556033,0.405519381863958,1.6693418920287653,0.2251687050541881,1.8286185775652533,0.0142615360480335,2.255991620996481,,,2.790322261973602,0.00011532438487697214,155921400.0,2.0,0.1253389474902692,1130646974.692139,33276716791300.0,41848.2829838003,9.967450239884329
1987,82,0.0001992250168094623,0.0,2.7412678517168034,0.0,1.706103324728169,0.0132888123326892,3.341416797937933,,,3.326854916496248,0.00016649183319211464,155921400.0,2.0,0.1253389474902692,1230990719.6794434,33277220372380.0,41848.91627955701,9.967450239884329
1987,83,0.0941570701747999,1.500151477333565,0.4369663023975922,1.5728449512738203,1.7302308802373645,0.0299536151262721,1.022689467809371,,,2.3412530300764214,0.0001358609708541843,155921400.0,2.0,0.1253389474902692,1023866923.8522948,33277730241316.0,41849.55748282391,9.967450239884329
1987,84,0.0073110118199798,0.126758764885474,0.9881200170739824,0.2110594957749128,1.5280238007895777,0.0098558157240899,2.707997722844173,,,3.117430953353976,7.704628700441478e-05,155921400.0,2.0,0.1253389474902692,1135031503.0109863,33278263182524.0,41850.22770142228,9.967450239884329
1987,85,0.1099346732707122,4.769002040196206,0.0091945505068386,1.9075505898268448,1.5569114087295874,0.0222789468505821,0.7369148246563503,,,2.243008161431495,0.0001250904235616507,155921400.0,2.0,0.1253389474902692,979196201.7438964,33278773044260.0,41850.86889563457,9.967450239884329
1987,86,0.0003914630621250371,0.9108034538640736,0.0011776327636655,0.0024153104994252,1.3485612253952608,0.0075296808146016,-0.2007456862209443,,,1.7433109482710705,2.591976684978989e-07,155921400.0,2.0,0.1253389474902692,900003800.8398438,33279249346164.0,41851.46788552259,9.967450239884329
1987,87,0.0014453378639751,0.6179455875330989,0.0335489567959514,0.0195863809668504,1.2533117003617382,0.0069019587466992,0.4834367701107967,,,2.023339002980133,3.9156371463811455e-06,155921400.0,2.0,0.1253389474902692,951743252.0251464,33279748714940.0,41852.09588395111,9.967450239884329
1987,88,0.00018545905488543792,0.0,0.3494328643414218,0.0,1.1666644742447687,0.0062880315680574,2.057158877692924,,,2.739169164858978,2.4316888757236435e-05,155921400.0,2.0,0.1253389474902692,1051416463.4914552,33280233398252.0,41852.705414167845,9.967450239884329
1987,89,0.0071471619534607,0.1659321033373847,1.6749139066139975,0.222385162094312,1.1071564553629976,0.0063933362661817,3.4689298932583488,,,3.3879894237362658,0.0001391962394190539,155921400.0,2.0,0.1253389474902692,1121860828.9379883,33280730674376.0,41853.33078090967,9.967450239884329
1987,90,0.00017544880706230284,0.0,10.132600454341569,0.0,1.106920975888835,0.0098910417087344,7.5618083129943585,,,5.157715355108538,0.000615446127100448,155921400.0,2.0,0.1253389474902692,1543754536.7705078,33281284584404.0,41854.02736957088,9.967450239884329
1987,91,0.0001718365159964586,0.0,16.228433968543357,0.0,1.4788031733371017,0.0131577155310874,10.628063306241188,,,6.656486067765219,0.0008001272621557169,155921400.0,2.0,0.1253389474902692,1979170321.572998,33281901422492.0,41854.80309558447,9.967450239884329
1987,92,0.0001666749426350251,0.0,16.141812446643804,0.0,2.672117600092757,0.0139421881715392,11.89437481704428,,,7.58994550091445,0.0007538698890812878,155921400.0,2.0,0.1253389474902692,2228004766.17334,33282587484596.0,41855.66587664706,9.967450239884329
1987,93,0.0108430993822437,0.0009623897606748563,13.810111270275357,0.2268799467523259,3.759279604317538,0.0296694189232945,10.86714757244684,,,7.467058394883259,0.0006694121792071812,155921400.0,2.0,0.1253389474902692,2117145892.354248,33283309223484.0,41856.573524279935,9.967450239884329
1987,94,0.5408719557959005,0.3226854263431292,8.32866113932659,8.407146206583917,4.967113610693605,0.2024863006819869,7.3410557365560996,,,6.136555786115977,0.0009416893671563612,155921400.0,2.0,0.1253389474902692,1716618497.478027,33284041463432.0,41857.49437788301,9.967450239884329
1987,95,0.0083208145512743,0.0007613390145529023,1.2856689781655597,0.2043850201125725,3.773002823616467,0.1087444351567352,4.647297904769167,,,5.182896657129492,0.00010600059599689496,155921400.0,2.0,0.1253389474902692,1357599863.5754397,33284765302172.0,41858.4046662572,9.967450239884329
