Year,Day,Variable_Source_Area_Delineated_Average,Snow(mm/day)_Delineated_Average,Snow_Melt(mm/day)_Delineated_Average,Rain(mm/day)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,Runoff_Suface(mm/day)_Delineated_Average,Air_Temperature(degC)_Delineated_Average,Min_Air_Temperature(degC)_Delineated_Average,Max_Air_Temperature(degC)_Delineated_Average,Ground_Surface_Temperature(degC)_Delineated_Average,N_in(gN/day/m2)_Delineated_Average,Grassland_71_agBiomass_Pool(gC)_Cover_Total,Grassland_71_agBiomass_Pool(gC/m2)_Cover_Average,Grassland_71_agBiomass_Pool(gC/m2)_Delineated_Average,EvergreenForest_42_ET(mm*m2/day)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC/m2)_Cover_Average,Wetlands_90_Biomass_Pool(gC/m2)_Delineated_Average
1990,47,0.0,24.2620849609375,0.0,0.0,3.2231087684631348,0.3864048719406128,-9.026979446411133,,,-5.862646579742432,0.0,0.0,0.0,0.0,4324844.3115234375,298067558400.0,15566.186125211509,0.0
1990,48,0.0,6.137238025665283,0.0,0.0,2.664484024047852,0.3027877509593963,-8.362935066223145,,,-5.659713268280029,0.0,0.0,0.0,0.0,4478313.702392578,298069826400.0,15566.30456852792,0.0
1990,49,0.0,0.0,0.0,0.0,2.2978811264038086,0.2577331066131592,-7.435962677001953,,,-5.283009052276611,0.0,0.0,0.0,0.0,4664812.445068359,298071867600.0,15566.41116751269,0.0
1990,50,0.0,0.7427772283554077,0.0,0.0,2.014448404312134,0.2233363837003708,-5.205836296081543,,,-4.204894542694092,0.0,0.0,0.0,0.0,5383126.318359375,298073941200.0,15566.51945854484,0.0
1990,51,0.0,9.454758644104004,0.0,0.0,1.7952791452407837,0.1947912275791168,-4.335081577301025,,,-3.7058377265930176,0.0,0.0,0.0,0.0,5506550.463867188,298076176800.0,15566.636209813874,0.0
1990,52,0.0,59.11000442504883,0.0,0.0,1.6284310817718506,0.1738616973161697,-1.9171373844146729,,,-2.401437759399414,0.0,0.0,0.0,0.0,6761593.157958984,298078185600.0,15566.74111675127,0.0
1990,53,0.658733606338501,2.1744306087493896,2.0790297985076904,3.381686925888061,2.404947280883789,0.3722354173660278,1.2849164009094238,,,-0.9482842087745668,0.0002948371693491936,0.0,0.0,0.0,8775702.355957031,298080518400.0,15566.862944162436,0.0
1990,54,0.0,0.0,16.084707260131836,0.0,2.094825506210327,0.6441837549209595,6.161642074584961,,,0.502261757850647,0.000792109698522836,0.0,0.0,0.0,12694585.583496094,298097528400.0,15567.751269035532,0.0
1990,55,1.013203740119934,0.0,14.563833236694336,7.106304168701172,3.841179370880127,0.8262948393821716,5.417787551879883,,,0.6777063608169556,0.000962587189860642,0.0,0.0,0.0,13491850.231933594,298118750400.0,15568.859560067682,0.0
1990,56,0.945948362350464,0.0,8.79393482208252,6.55751895904541,4.666097640991211,0.7536032795906067,3.512716293334961,,,0.5161877870559692,0.0007409610552713275,0.0,0.0,0.0,13259681.213378906,298142467200.0,15570.098138747884,0.0
1990,57,0.0,0.0,8.988533020019531,0.0,4.094995975494385,0.7581260204315186,3.796219825744629,,,0.8130216002464294,0.0004866557428613305,0.0,0.0,0.0,13714818.75,298168516800.0,15571.458544839255,0.0
1990,58,0.0,0.0,3.4117438793182373,0.0,3.913288116455078,0.6355650424957275,1.934385895729065,,,0.5645362138748169,0.00020623367163352668,0.0,0.0,0.0,11815582.32421875,298196186400.0,15572.903553299491,0.0
1990,59,0.0,0.0,1.1588441133499146,0.0,3.6186294555664062,0.5418222546577454,1.0303781032562256,,,0.4824033975601196,7.093230669852346e-05,0.0,0.0,0.0,10867139.75830078,298223532000.0,15574.331641285957,0.0
1990,60,0.0,0.0,4.762362003326416,0.0,3.5025601387023926,0.5901461243629456,2.387455463409424,,,0.9311744570732116,0.00029267289210110903,0.0,0.0,0.0,11666631.115722656,298252594800.0,15575.849407783418,0.0
1990,61,0.0,0.0,6.982388973236084,0.0,3.495671272277832,0.6168838143348694,3.1274755001068115,,,1.243761658668518,0.00041286053601652384,0.0,0.0,0.0,12273900.732421877,298283050800.0,15577.439932318104,0.0
1990,62,0.0,0.0,5.184201240539551,0.0,3.4655487537384038,0.5644875168800354,2.528064489364624,,,1.224168300628662,0.0003199576458428055,0.0,0.0,0.0,11926965.234375,298314932400.0,15579.104906937397,0.0
1990,63,0.0401851832866668,2.729327440261841,0.1666415631771087,0.2137544155120849,3.23210883140564,0.4113526940345764,0.4003793001174927,,,0.7728067636489868,2.22458183998242e-05,0.0,0.0,0.0,10229819.458007812,298345777200.0,15580.715736040607,0.0
1990,64,0.1435849070549011,6.242486953735352,0.3323739171028137,0.8470849394798279,3.188122272491455,0.4296549260616302,0.498345136642456,,,0.8375831842422485,6.441027653636411e-05,0.0,0.0,0.0,10123698.779296877,298375585200.0,15582.27241962775,0.0
1990,65,1.1273356676101685,9.9699125289917,1.5176961421966553,4.753016948699951,4.292115688323975,0.5475095510482788,0.5329897403717041,,,0.8510012626647949,0.00030088541097939014,0.0,0.0,0.0,10317312.707519531,298406235600.0,15583.8730964467,0.0
1990,66,0.7975331544876099,12.68476676940918,0.9124183654785156,3.7316527366638175,4.088221073150635,0.4896003603935241,0.5637462139129639,,,0.9260632991790771,0.00021052015654277056,0.0,0.0,0.0,10308078.588867188,298436400000.0,15585.448392554992,0.0
1990,67,0.0,20.426387786865234,0.0,0.0,3.04962158203125,0.3657138645648956,-2.858876943588257,,,-0.6012043356895447,0.0,0.0,0.0,0.0,7976866.058349609,298464393600.0,15586.910321489002,0.0
1990,68,0.0,33.23562240600586,0.0,0.0,2.791703701019287,0.3444345593452453,-6.1437811851501465,,,-2.3509232997894287,0.0,0.0,0.0,0.0,6128384.655761719,298488855600.0,15588.187817258884,0.0
1990,69,0.0,49.60636901855469,0.0,0.0,2.5601794719696045,0.3055488467216491,-2.5949783325195312,,,-0.8136539459228516,0.0,0.0,0.0,0.0,7682991.394042969,298511568000.0,15589.373942470387,0.0
1990,70,0.0,11.27326202392578,0.0,0.0,2.342574119567871,0.2715411782264709,-4.294562339782715,,,-1.7207138538360596,0.0,0.0,0.0,0.0,6714078.332519531,298533049200.0,15590.495769881556,0.0
1990,71,0.0,1.991706609725952,0.0,0.0,2.155869722366333,0.2469544410705566,-4.500267028808594,,,-1.948509931564331,0.0,0.0,0.0,0.0,6573476.788330078,298552100400.0,15591.490693739424,0.0
1990,72,0.0,0.0,0.0,0.0,1.994868516921997,0.2257297486066818,-3.738487720489502,,,-1.6881808042526243,0.0,0.0,0.0,0.0,6773096.008300781,298569855600.0,15592.4179357022,0.0
1990,73,0.0,27.685415267944336,0.0015228515258058,0.0,1.8546175956726076,0.2069215923547744,-2.517768144607544,,,-1.1565362215042114,1.1007192313172709e-07,0.0,0.0,0.0,7422578.173828125,298587675600.0,15593.348561759729,0.0
1990,74,0.0,35.889923095703125,0.0,0.0,1.7307682037353516,0.1897617429494857,-1.432925820350647,,,-0.6351087093353271,0.0,0.0,0.0,0.0,7934876.971435547,298604134800.0,15594.20812182741,0.0
1990,75,0.1281730979681015,0.1105582565069198,2.6309690475463867,0.9854998588562012,1.8822600841522217,0.2858917117118835,1.6404885053634644,,,0.5695034265518188,0.00027554063126444817,0.0,0.0,0.0,9722595.520019531,298622732400.0,15595.179357021996,0.0
1990,76,0.5500189065933228,0.0,12.35168743133545,3.953502655029297,2.749905586242676,0.650477945804596,4.785480976104736,,,1.5577744245529177,0.0009997918969020247,0.0,0.0,0.0,12549641.857910156,298650110400.0,15596.609137055835,0.0
1990,77,0.6563428640365601,0.0,11.54411506652832,4.632297992706299,3.39456844329834,0.6770799160003662,4.493619918823242,,,1.6774619817733765,0.0009787626331672072,0.0,0.0,0.0,13555373.73046875,298680566400.0,15598.199661590525,0.0
1990,78,0.2683360874652862,0.0,13.782716751098633,1.9825115203857424,3.940411567687988,0.7771228551864624,5.328117370605469,,,2.078270435333252,0.0009469095966778696,0.0,0.0,0.0,15436116.2109375,298713160800.0,15599.901861252116,0.0
1990,79,1.373332142829895,0.0,8.648122787475586,8.984452247619629,6.386874198913574,1.017539381980896,3.383229970932007,,,1.7170072793960571,0.0010073500452563,0.0,0.0,0.0,14262423.046875,298747537200.0,15601.697123519458,0.0
1990,80,2.1435585021972656,0.0,6.2090163230896,13.331343650817873,9.043903350830078,1.3209635019302368,2.4252614974975586,,,1.560436725616455,0.0010720206191763,0.0,0.0,0.0,13646757.788085938,298782691200.0,15603.532994923858,0.0
1990,81,0.1306094378232956,0.0,7.806806564331055,0.9790945053100586,7.870602607727051,1.281563401222229,3.3696320056915283,,,1.8988242149353027,0.000568663643207401,0.0,0.0,0.0,14680312.646484377,298819173600.0,15605.438240270729,0.0
1990,82,0.3681909143924713,7.673011779785156,0.7472156286239624,2.7320480346679688,7.708471298217773,1.1957464218139648,0.6895347833633423,,,1.2358729839324951,0.00020813129958696663,0.0,0.0,0.0,11579695.532226562,298854424800.0,15607.27918781726,0.0
1990,83,0.0,6.972637176513672,0.0,0.0,6.329292297363281,0.9929960370063782,-2.077915668487549,,,0.0185504518449306,0.0,0.0,0.0,0.0,9134645.471191406,298887732000.0,15609.018612521151,0.0
1990,84,0.0,0.4361916780471802,0.0,0.0,5.345416069030762,0.8256339430809021,-2.415193557739258,,,-0.2456529289484024,0.0,0.0,0.0,0.0,8777738.232421875,298917054000.0,15610.54991539763,0.0
1990,85,0.0,0.0,0.1099110841751098,0.0,4.545492649078369,0.6717681884765625,-0.411856472492218,,,0.6297876238822937,7.148336862883298e-06,0.0,0.0,0.0,9846134.362792969,298945047600.0,15612.01184433164,0.0
1990,86,0.0,0.0,9.412896156311035,0.0,4.422659397125244,0.8843349814414978,3.937617778778076,,,1.98176109790802,0.00064433878287673,0.0,0.0,0.0,13411651.135253906,298977577200.0,15613.710659898476,0.0
1990,87,0.0,0.0,15.026525497436523,0.0,4.753818511962891,1.023120403289795,5.808788299560547,,,2.6369829177856445,0.0009255661279894412,0.0,0.0,0.0,15882618.823242188,299013638400.0,15615.593908629442,0.0
1990,88,0.0,0.0,13.513718605041504,0.0,5.364401340484619,1.0120151042938232,5.30460786819458,,,2.64599871635437,0.0008475568029098213,0.0,0.0,0.0,15903519.43359375,299051546400.0,15617.573604060914,0.0
1990,89,0.0,0.0,15.993332862854004,0.0,6.52375602722168,1.276156306266785,6.131134510040283,,,3.012182712554932,0.0009489904041402042,0.0,0.0,0.0,17474488.330078125,299091592800.0,15619.664974619289,0.0
1990,90,0.0,0.0,16.481674194335938,0.0,8.012805938720703,1.5189228057861328,6.293826103210449,,,3.195189952850342,0.0009559383033774792,0.0,0.0,0.0,18128201.440429688,299133453600.0,15621.851099830796,0.0
1990,91,0.0,0.0,18.194042205810547,0.0,9.684743881225586,1.8639814853668213,6.864694595336914,,,3.4890058040618896,0.0010111662559211,0.0,0.0,0.0,19174847.607421875,299177096400.0,15624.130287648057,0.0
1990,92,0.0,0.0,18.291893005371094,0.0,11.16490364074707,2.1588430404663086,6.897295951843262,,,3.627819776535034,0.0010006895754486,0.0,0.0,0.0,19421332.03125,299222359200.0,15626.49407783418,0.0
1990,93,0.0,0.0,17.287708282470703,0.0,12.118778228759766,2.3755123615264893,6.562574863433838,,,3.6463310718536377,0.0009506205096840858,0.0,0.0,0.0,18983698.681640625,299269242000.0,15628.942470389173,0.0
1990,94,0.0538945756852626,0.0,14.92648696899414,0.4323211014270782,12.496903419494627,2.4747564792633057,5.761145114898682,,,3.505643367767334,0.00086035585263744,0.0,0.0,0.0,17984440.283203125,299316902400.0,15631.431472081218,0.0
1990,95,0.0,0.0,18.983179092407227,0.0,12.919279098510742,2.689506769180298,7.127760410308838,,,3.980376720428467,0.0009939400479197502,0.0,0.0,0.0,19699116.94335937,299366280000.0,15634.010152284263,0.0
1990,96,0.0,0.0,21.609113693237305,0.0,13.965642929077148,2.893471956253052,8.00289535522461,,,4.340519428253174,0.0010663684224709,0.0,0.0,0.0,21257690.625,299417342400.0,15636.676818950931,0.0
1990,97,0.0,0.0,21.02060317993164,0.0,15.159104347229004,3.12182354927063,7.806929588317871,,,4.393455505371094,0.0010274007217958,0.0,0.0,0.0,21238919.82421875,299469636000.0,15639.407783417935,0.0
1990,98,0.0,0.0,15.61496639251709,0.0,15.226449966430664,3.1387977600097656,6.005018711090088,,,3.944151401519776,0.0008182484889402986,0.0,0.0,0.0,18732968.481445312,299522286000.0,15642.157360406092,0.0
1990,99,0.1723866015672683,2.776454448699951,0.6449248194694519,0.7497316598892212,12.859539985656738,2.359262466430664,0.2715645432472229,,,2.1903414726257324,7.90800477261655e-05,0.0,0.0,0.0,12075729.565429688,299571663600.0,15644.736040609136,0.0
1990,100,0.0018268872518092,0.0,5.269096851348877,0.0204722881317138,10.477338790893556,2.0784239768981934,2.55532455444336,,,2.8106908798217773,0.00031764095183461905,0.0,0.0,0.0,13826893.798828123,299619324000.0,15647.225042301185,0.0
1990,101,0.1500250846147537,0.0,15.397783279418944,1.1016316413879397,9.827377319335938,2.070506811141968,5.895908355712891,,,3.789352178573608,0.0008711359114386141,0.0,0.0,0.0,17232748.022460938,299668539600.0,15649.795262267344,0.0
1990,102,2.314614534378052,0.0,9.996474266052246,13.775542259216309,13.06092929840088,2.2440714836120605,3.672943592071533,,,3.157537937164306,0.0010983676183968,0.0,0.0,0.0,15572340.966796877,299716394400.0,15652.294416243654,0.0
1990,103,0.0859271436929702,0.0,7.185594081878662,0.6358136534690857,10.902976036071776,1.7980232238769531,3.174005508422852,,,2.99072813987732,0.0004580850654747337,0.0,0.0,0.0,15106583.056640623,299764346400.0,15654.798646362098,0.0
1990,104,4.581995964050293,0.0,8.437580108642578,26.199831008911133,18.436044692993164,3.2385153770446777,2.739183187484741,,,2.8312549591064453,0.0013513109879568,0.0,0.0,0.0,14964433.59375,299810937600.0,15657.231810490694,0.0
1990,105,0.2071939259767532,0.0,20.360408782958984,1.3967734575271606,16.72264289855957,3.073150157928467,7.540247440338135,,,4.29728889465332,0.0009954749839380383,0.0,0.0,0.0,21388127.12402344,299859051600.0,15659.744500846024,0.0
1990,106,0.2167922258377075,0.0,26.5731201171875,1.4067680835723877,19.04431533813477,4.268905162811279,9.61059284210205,,,5.052019119262695,0.0011470998870208,0.0,0.0,0.0,24580070.947265625,299909628000.0,15662.385786802031,0.0
1990,107,0.9957553148269652,0.0,28.15558242797852,5.663215160369873,22.70045661926269,4.96620512008667,9.99642562866211,,,5.327240467071533,0.0012508466606959,0.0,0.0,0.0,25699423.315429688,299962666800.0,15665.155668358711,0.0
1990,108,0.6817463040351868,0.0,10.44656753540039,3.81355094909668,21.434480667114254,4.542435646057129,4.155021190643311,,,3.6332483291625977,0.0006893579848110676,0.0,0.0,0.0,17094531.884765625,300014506800.0,15667.862944162436,0.0
1990,109,0.1310958564281463,0.0,12.242380142211914,0.8775926232337952,18.10624313354492,4.243382453918457,4.851609706878662,,,3.824779272079468,0.0006417346303351223,0.0,0.0,0.0,17444372.387695312,300065860800.0,15670.5448392555,0.0
1990,110,0.736508309841156,0.0,15.08725929260254,4.358637809753418,16.792497634887695,3.691084146499634,5.683838844299316,,,4.083504676818848,0.0008563652518205345,0.0,0.0,0.0,18378000.21972656,300116599200.0,15673.194585448393,0.0
1990,111,0.6863336563110352,0.0,13.878532409667969,4.0504255294799805,15.923518180847168,3.2038161754608154,5.291196823120117,,,3.977572441101074,0.00079826865112409,0.0,0.0,0.0,18046720.8984375,300167953200.0,15675.876480541456,0.0
1990,112,0.1284869164228439,0.0,13.118016242980955,0.8873394131660461,14.574626922607422,2.952263116836548,5.143120288848877,,,3.9374165534973145,0.0006566685624420643,0.0,0.0,0.0,17811249.389648438,300218302800.0,15678.50592216582,0.0
1990,113,5.912179470062256,0.0,10.203274726867676,32.45716857910156,24.23187828063965,4.434028625488281,3.119152307510376,,,3.2894625663757324,0.0013248466420918,0.0,0.0,0.0,16020299.047851562,300267162000.0,15681.057529610827,0.0
1990,114,5.2477545738220215,14.62265396118164,4.728943347930908,19.75127220153809,27.52763938903809,4.710237979888916,1.5537657737731934,,,2.7302165031433105,0.0007017554016783834,0.0,0.0,0.0,14717590.246582031,300313396800.0,15683.472081218277,0.0
1990,115,0.7961369752883911,11.165412902832031,0.982308864593506,3.174114465713501,19.76388359069824,4.334933280944824,0.0601482763886451,,,2.078979969024658,0.0001540079974802211,0.0,0.0,0.0,12545974.51171875,300357007200.0,15685.749576988155,0.0
