Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2023,Thurston County,Agriculture,113.9733,0.2108985717711636,-0.008536736228836383,-4.558500000000009
2023,Jefferson County,Open Space,11.7216,0.0538317509785524,-0.051323118021447595,-11.1852
2023,Jefferson County,Low Intensity,13.8483,0.0635986756992465,0.008397740699246502,1.8233999999999995
2023,Jefferson County,Medium Intensity,4.8033,0.0220592794051393,0.005239954405139302,1.1394000000000002
2023,Jefferson County,High Intensity,1.7541,0.0080557495897726,0.0051389125897725995,1.1187
2023,Jefferson County,Forest,158.274,0.7268774360479294,0.023204948047929386,4.9868999999999915
2023,Jefferson County,Agriculture,27.3438,0.1255771082793596,0.009341563279359616,2.0232000000000028
2023,Skagit County,Open Space,28.917,0.0411279793144056,-0.032296137685594396,-22.7205
2023,Skagit County,Low Intensity,31.7718,0.0451882952305368,0.0020513862305368002,1.4345999999999997
2023,Skagit County,Medium Intensity,18.7749,0.0267031053992473,-0.0014776786007527007,-1.0440000000000005
2023,Skagit County,High Intensity,13.2561,0.0188538439876091,0.003050542987609102,2.1419999999999995
2023,Skagit County,Forest,240.9498,0.3426973195770718,0.0319165475770718,22.384800000000013
2023,Skagit County,Agriculture,369.4284,0.5254294564911293,-0.0032446605088707337,-2.3759999999999764
2023,San Juan County,Open Space,8.3268,0.0253222067432828,-0.0208270102567172,-6.857099999999999
2023,San Juan County,Low Intensity,12.2508,0.0372552829863344,0.018605210986334397,6.1146
2023,San Juan County,Medium Intensity,2.205,0.0067055130264854,0.0034886630264854006,1.1466
2023,San Juan County,High Intensity,0.3303,0.0010044584819265,0.0006023524819265,0.19799999999999998
2023,San Juan County,Forest,237.1653,0.7212312964083083,0.009106561408308345,2.8637999999999977
2023,San Juan County,Agriculture,68.5557,0.2084812423536624,-0.010975777646337614,-3.6495000000000033
2023,Mason County,Open Space,24.7923,0.0240206486717445,-0.019099027328255504,-19.7163
2023,Mason County,Low Intensity,27.1872,0.0263410082795244,0.0017373152795243998,1.7910000000000004
2023,Mason County,Medium Intensity,7.005599999999999,0.0067875532457566,0.0008934092457566004,0.9215999999999998
2023,Mason County,High Intensity,1.6119,0.0015617301982464,0.0006523231982464001,0.6732000000000001
2023,Mason County,Forest,941.5152,0.9122108815360938,0.017660262536093763,18.150300000000016
2023,Mason County,Agriculture,30.0123,0.0290781780686341,-0.0018442819313658973,-1.906200000000002
2023,Kitsap County,Open Space,78.5061,0.137450541346725,-0.102808942653275,-58.724999999999994
2023,Kitsap County,Low Intensity,75.5091,0.1322033150494547,0.015744140049454708,8.990099999999998
2023,Kitsap County,Medium Intensity,23.9706,0.0419683559163658,-0.0002538070836341985,-0.1457999999999977
2023,Kitsap County,High Intensity,6.5439,0.0114572319541899,0.0028854839541899,1.6479
2023,Kitsap County,Forest,374.5323,0.6557409855646125,0.08687155856461248,49.6062
2023,Kitsap County,Agriculture,12.0969,0.0211795701686518,-0.0024384328313481994,-1.3932000000000002
2024,Island County,Open Space,19.9359,0.0497642203545568,-0.09345103064544319,-37.447199999999995
2024,Island County,Low Intensity,33.3207,0.0831755103691372,0.012537118369137207,5.017500000000002
2024,Island County,Medium Intensity,12.8844,0.0321621858424376,0.008011079842437603,3.2075999999999993
2024,Island County,High Intensity,2.9394,0.0073373637162197,0.0043319527162197,1.7352
2024,Island County,Forest,268.47,0.6701578678960007,0.0850842938960007,34.04430000000002
2024,Island County,Agriculture,63.0567,0.1574028518216477,-0.01651341417835231,-6.627599999999994
2024,Clallam County,Open Space,13.9446,0.017356840235069,-0.022604858764931002,-18.170099999999998
2024,Clallam County,Low Intensity,33.4098,0.0415851699500601,0.005064949950060099,4.060799999999997
2024,Clallam County,Medium Intensity,19.0359,0.0236939801091999,0.009837351109199899,7.900200000000002
2024,Clallam County,High Intensity,4.6737,0.0058173532554997,0.0034106692554997002,2.7396000000000003
2024,Clallam County,Forest,646.56,0.8047730750531548,0.02900901705315473,23.12729999999999
2024,Clallam County,Agriculture,85.7826,0.1067735813970161,-0.024717128602983904,-19.888199999999998
2024,King County,Open Space,147.8655,0.1327435773341725,-0.0909519046658275,-101.4966
2024,King County,Low Intensity,263.8359,0.2368539057128336,0.026342674712833608,29.170799999999986
2024,King County,Medium Intensity,199.3212,0.1789370010349951,-0.0015976189650049044,-1.9277999999999906
2024,King County,High Intensity,88.5681,0.0795104093361245,0.017177887336124492,19.083600000000004
2024,King County,Forest,313.1316,0.2811082284939568,0.06180480549395678,68.66549999999998
2024,King County,Agriculture,101.196,0.0908468780879172,-0.012775843912082807,-14.316299999999998
2024,Snohomish County,Open Space,161.2359,0.087699734234329,-0.063528629765671,-116.9442
2024,Snohomish County,Low Intensity,151.2423,0.0822639965106323,0.013122139510632305,24.057900000000004
2024,Snohomish County,Medium Intensity,100.0413,0.0544146522111811,0.0023033492111811035,4.184100000000001
2024,Snohomish County,High Intensity,42.5124,0.023123424632253,0.006189746632252999,11.363399999999999
2024,Snohomish County,Forest,1122.9966,0.610822424572041,0.05801048457204094,106.11539999999991
2024,Snohomish County,Agriculture,260.4708,0.1416757678395635,-0.01609708916043648,-29.74770000000001
2024,Whatcom County,Open Space,42.8499,0.0453673141132167,-0.03317957888678331,-31.3632
2024,Whatcom County,Low Intensity,49.2903,0.0521860849811712,0.010408841981171202,9.818100000000001
2024,Whatcom County,Medium Intensity,25.5114,0.0270101843240688,-0.0014417386759312013,-1.370700000000003
2024,Whatcom County,High Intensity,17.7192,0.0187601957585644,0.0043699177585644,4.122900000000001
2024,Whatcom County,Forest,308.8233,0.3269665426659146,0.02957254766591455,27.83789999999999
2024,Whatcom County,Agriculture,500.3163,0.5297096781570643,-0.009729989842935716,-9.360000000000014
2024,Pierce County,Open Space,145.233,0.0681945537328457,-0.031567926267154295,-67.2876
2024,Pierce County,Low Intensity,203.9688,0.0957741098195593,0.008351920819559308,17.7363
2024,Pierce County,Medium Intensity,125.5131,0.0589350205678188,0.003617275567818795,7.671599999999998
2024,Pierce County,High Intensity,58.6881,0.0275571584208039,0.0086434624208039,18.396899999999995
2024,Pierce County,Forest,1444.2849,0.6781679385441854,0.028587167544185443,60.50520000000006
2024,Pierce County,Agriculture,151.9983,0.0713712189147866,-0.01763190008521341,-37.602000000000004
2024,Thurston County,Open Space,58.4109,0.1080847477950385,-0.05624764220496149,-30.356099999999998
2024,Thurston County,Low Intensity,59.8752,0.110794319059927,0.0028261220599269943,1.5542999999999978
2024,Thurston County,Medium Intensity,36.4554,0.0674578326094487,0.005137151609448692,2.791799999999995
2024,Thurston County,High Intensity,14.3784,0.0266060912894028,0.011282508289402799,6.101099999999999
2024,Thurston County,Forest,257.6124,0.4766913586826187,0.04607151768261869,25.005599999999987
2024,Thurston County,Agriculture,113.6853,0.2103656505635641,-0.009069657436435896,-4.846500000000006
2024,Jefferson County,Open Space,11.6478,0.0534928225709786,-0.0516620464290214,-11.259
2024,Jefferson County,Low Intensity,13.8438,0.063578009332931,0.008377074332930994,1.8188999999999993
2024,Jefferson County,Medium Intensity,4.8006,0.02204687958535,0.00522755458535,1.1367000000000003
2024,Jefferson County,High Intensity,1.7604,0.0080846825026142,0.005167845502614199,1.125
2024,Jefferson County,Forest,158.301,0.7270014342458222,0.023328946245822157,5.013899999999978
2024,Jefferson County,Agriculture,27.3915,0.1257961717623037,0.009560626762303709,2.0709000000000017
2024,Skagit County,Open Space,28.9494,0.0411740610839456,-0.0322500559160544,-22.688100000000002
2024,Skagit County,Low Intensity,31.7547,0.0451639742966129,0.0020270652966128955,1.4175000000000004
2024,Skagit County,Medium Intensity,18.8262,0.0267760682010189,-0.0014047157989811009,-0.9926999999999992
2024,Skagit County,High Intensity,13.3002,0.0189165663961496,0.0031132653961495997,2.1860999999999997
2024,Skagit County,Forest,240.9705,0.3427267607076111,0.03194598870761112,22.40549999999999
2024,Skagit County,Agriculture,369.297,0.5252425693146616,-0.0034315476853383764,-2.5073999999999614
2024,San Juan County,Open Space,8.3187,0.0252975742464508,-0.0208516427535492,-6.8652
2024,San Juan County,Low Intensity,12.2454,0.0372388613217797,0.018588789321779698,6.1092
2024,San Juan County,Medium Intensity,2.2041,0.0067027760823929,0.0034859260823929005,1.1457
2024,San Juan County,High Intensity,0.3303,0.0010044584819265,0.0006023524819265,0.19799999999999998
2024,San Juan County,Forest,237.1932,0.721316141675174,0.00919140667517404,2.891699999999986
2024,San Juan County,Agriculture,68.5422,0.2084401881922758,-0.011016831807724198,-3.663000000000011
2024,Mason County,Open Space,24.7626,0.0239918730734518,-0.019127802926548202,-19.746000000000002
2024,Mason County,Low Intensity,26.946,0.026107315541875,0.0015036225418749993,1.5498000000000012
2024,Mason County,Medium Intensity,7.005599999999999,0.0067875532457566,0.0008934092457566004,0.9215999999999998
2024,Mason County,High Intensity,1.8009,0.0017448476419269,0.0008354406419269,0.8622
2024,Mason County,Forest,941.5908,0.912284128513566,0.017733509513566004,18.22589999999991
2024,Mason County,Agriculture,30.0186,0.0290842819834235,-0.0018381780165765,-1.8999000000000024
2024,Kitsap County,Open Space,78.4746,0.1373953903195765,-0.10286409368042349,-58.7565
2024,Kitsap County,Low Intensity,75.5163,0.1322159209985172,0.015756745998517202,8.997299999999996
2024,Kitsap County,Medium Intensity,23.9832,0.0419904163272252,-0.0002317466727747991,-0.13319999999999865
2024,Kitsap County,High Intensity,6.5025,0.0113847477470805,0.0028129997470805,1.6065000000000005
2024,Kitsap County,Forest,374.5458,0.6557646217191048,0.08689519471910478,49.619699999999966
2024,Kitsap County,Agriculture,12.1365,0.0212489028884956,-0.0023691001115043984,-1.3536000000000001
2025,Island County,Open Space,19.8468,0.0495418079210278,-0.09367344307897219,-37.5363
2025,Island County,Low Intensity,33.3036,0.0831328251546215,0.01249443315462151,5.000400000000003
2025,Island County,Medium Intensity,12.8781,0.0321464597107739,0.007995353710773902,3.2013
2025,Island County,High Intensity,2.9457,0.0073530898478833,0.004347678847883301,1.7415
2025,Island County,Forest,268.5042,0.6702432383250321,0.08516966432503204,34.07850000000002
2025,Island County,Agriculture,63.1287,0.157582579040661,-0.01633368695933901,-6.555599999999991
2025,Clallam County,Open Space,13.842,0.0172291340399742,-0.022732564960025802,-18.2727
2025,Clallam County,Low Intensity,33.3585,0.0415213168525127,0.005001096852512703,4.009499999999999
2025,Clallam County,Medium Intensity,19.0449,0.0237051824070153,0.009848553407015301,7.9091999999999985
2025,Clallam County,High Intensity,4.6818,0.0058274353235335,0.0034207513235335,2.7477
2025,Clallam County,Forest,646.6635,0.8049019014780312,0.029137843478031167,23.230800000000045
2025,Clallam County,Agriculture,85.8159,0.1068150298989328,-0.024675680101067216,-19.8549
2025,King County,Open Space,147.8268,0.1327088351093612,-0.09098664689063879,-101.5353
2025,King County,Low Intensity,263.8791,0.2368926877312276,0.026381456731227604,29.214
2025,King County,Medium Intensity,199.7172,0.1792925028702733,-0.0012421171297267164,-1.531800000000004
2025,King County,High Intensity,88.55279999999999,0.0794966740379433,0.017164152037943303,19.068299999999994
2025,King County,Forest,312.759,0.2807737335853087,0.06147031058530872,68.2929
2025,King County,Agriculture,101.1834,0.0908355666658856,-0.012787155334114397,-14.32889999999999
2025,Snohomish County,Open Space,161.19,0.087674768219928,-0.063553595780072,-116.99009999999998
2025,Snohomish County,Low Intensity,151.2909,0.0822904311141157,0.0131485741141157,24.106499999999997
2025,Snohomish County,Medium Intensity,100.6326,0.0547362732202291,0.002624970220229103,4.7753999999999905
2025,Snohomish County,High Intensity,42.7788,0.0232683254217175,0.0063346474217175,11.629799999999996
2025,Snohomish County,Forest,1122.4593,0.6105301753446412,0.057718235344641156,105.57809999999995
2025,Snohomish County,Agriculture,260.1477,0.1415000266793683,-0.016272830320631676,-30.07080000000002
2025,Whatcom County,Open Space,42.9615,0.0454854705676083,-0.033061422432391706,-31.251599999999996
2025,Whatcom County,Low Intensity,49.3137,0.0522108597216081,0.0104336167216081,9.841499999999996
2025,Whatcom County,Medium Intensity,25.677,0.0271855132563918,-0.001266409743608199,-1.2051000000000016
2025,Whatcom County,High Intensity,17.8776,0.0189279016938299,0.004537623693829901,4.281300000000002
2025,Whatcom County,Forest,308.4597,0.3265815813145096,0.029187586314509573,27.47429999999997
2025,Whatcom County,Agriculture,500.2209,0.529608673446052,-0.00983099455394798,-9.455400000000054
2025,Pierce County,Open Space,145.3851,0.0682659727052746,-0.031496507294725404,-67.13550000000001
2025,Pierce County,Low Intensity,204.1983,0.0958818721744076,0.008459683174407609,17.9658
2025,Pierce County,Medium Intensity,126.5625,0.0594277692178312,0.004110024217831201,8.721000000000004
2025,Pierce County,High Intensity,58.8717,0.0276433683046826,0.0087296723046826,18.580499999999994
2025,Pierce County,Forest,1442.9925,0.6775610885772749,0.027980317577274927,59.212800000000016
2025,Pierce County,Agriculture,151.6761,0.0712199290205289,-0.017783189979471106,-37.92420000000001
2025,Thurston County,Open Space,58.3119,0.1079015561299261,-0.0564308338700739,-30.455099999999995
2025,Thurston County,Low Intensity,60.2424,0.1114737935996162,0.0035055965996162036,1.9215000000000018
2025,Thurston County,Medium Intensity,36.9486,0.0683704601774627,0.0060497791774627024,3.2849999999999966
2025,Thurston County,High Intensity,14.5719,0.0269641477257587,0.0116405647257587,6.294599999999999
2025,Thurston County,Forest,256.941,0.4754489861174025,0.04482914511740249,24.33419999999998
2025,Thurston County,Agriculture,113.4018,0.2098410562498334,-0.009594251750166594,-5.13000000000001
2025,Jefferson County,Open Space,11.5758,0.053162160709931,-0.051992708290068995,-11.331000000000001
2025,Jefferson County,Low Intensity,13.8267,0.0634994771409322,0.008298542140932195,1.8018
2025,Jefferson County,Medium Intensity,4.7214,0.0216831515381976,0.004863826538197599,1.0575
2025,Jefferson County,High Intensity,1.7667,0.0081136154154559,0.0051967784154559,1.1313
2025,Jefferson County,Forest,158.4711,0.7277826228925472,0.024110134892547208,5.1839999999999975
2025,Jefferson County,Agriculture,27.3834,0.1257589723029358,0.009523427302935816,2.062800000000003
2025,Skagit County,Open Space,28.9602,0.0411894216737922,-0.0322346953262078,-22.677300000000002
2025,Skagit County,Low Intensity,31.7007,0.0450871713473797,0.0019502623473796957,1.363500000000002
2025,Skagit County,Medium Intensity,18.8451,0.0268029492332505,-0.001377834766749502,-0.9738000000000007
2025,Skagit County,High Intensity,13.3245,0.0189511277233045,0.0031478267233045025,2.2104
2025,Skagit County,Forest,240.8373,0.3425373134328358,0.031756541432835794,22.2723
2025,Skagit County,Agriculture,369.4302,0.5254320165894371,-0.0032421004105629425,-2.3741999999999734
2025,San Juan County,Open Space,8.3124,0.0252784156378037,-0.0208708013621963,-6.871499999999999
2025,San Juan County,Low Intensity,12.2193,0.0371594899430989,0.0185094179430989,6.083100000000001
2025,San Juan County,Medium Intensity,2.205,0.0067055130264854,0.0034886630264854006,1.1466
2025,San Juan County,High Intensity,0.3303,0.0010044584819265,0.0006023524819265,0.19799999999999998
2025,San Juan County,Forest,237.2967,0.721630890245805,0.009506155245805004,2.9951999999999828
2025,San Juan County,Agriculture,68.47019999999999,0.2082212326648803,-0.011235787335119707,-3.7350000000000136
2025,Mason County,Open Space,24.7662,0.02399536102476,-0.019124314975240003,-19.7424
2025,Mason County,Low Intensity,26.9406,0.0261020836149127,0.0014983906149126994,1.5443999999999996
2025,Mason County,Medium Intensity,6.9849,0.0067674975257345,0.0008733535257345005,0.9009
2025,Mason County,High Intensity,1.8009,0.0017448476419269,0.0008354406419269,0.8622
2025,Mason County,Forest,941.5899,0.9122832565257388,0.017732637525738837,18.22499999999991
2025,Mason County,Agriculture,30.042,0.0291069536669268,-0.001815506333073199,-1.8765
2025,Kitsap County,Open Space,78.4935,0.1374284809358656,-0.1028310030641344,-58.7376
2025,Kitsap County,Low Intensity,75.4695,0.1321339823296109,0.015674807329610907,8.950499999999991
2025,Kitsap County,Medium Intensity,24.0687,0.0421401119723425,-8.205102765750094e-05,-0.047699999999998965
2025,Kitsap County,High Intensity,6.8067,0.0119173490949716,0.0033456010949716,1.9107000000000003
2025,Kitsap County,Forest,374.4963,0.6556779558192999,0.0868085288192999,49.5702
2025,Kitsap County,Agriculture,11.8242,0.0207021198479092,-0.0029158831520907993,-1.6659000000000006
2026,Island County,Open Space,19.9089,0.0496968226474268,-0.09351842835257318,-37.474199999999996
2026,Island County,Low Intensity,33.3558,0.0832631273884062,0.012624735388406208,5.052600000000002
2026,Island County,Medium Intensity,12.9312,0.0322790085347963,0.008127902534796304,3.2544000000000004
2026,Island County,High Intensity,2.9466,0.007355336438121,0.0043499254381210006,1.7424000000000002
2026,Island County,Forest,268.4511,0.6701106895010098,0.08503711550100979,34.02539999999999
2026,Island County,Agriculture,63.0135,0.1572950154902397,-0.01662125050976032,-6.670799999999993
2026,Clallam County,Open Space,13.8204,0.0172022485252174,-0.022759450474782603,-18.2943
2026,Clallam County,Low Intensity,33.3531,0.0415145954738235,0.0049943754738235036,4.0040999999999976
2026,Clallam County,Medium Intensity,19.053,0.0237152644750491,0.0098586354750491,7.917300000000001
2026,Clallam County,High Intensity,4.6818,0.0058274353235335,0.0034207513235335,2.7477
2026,Clallam County,Forest,646.6922999999999,0.8049377488310401,0.029173690831040044,23.259599999999978
2026,Clallam County,Agriculture,85.806,0.106802707371336,-0.02468800262866401,-19.864800000000002
2026,King County,Open Space,147.7251,0.132617535774392,-0.091077946225608,-101.637
2026,King County,Low Intensity,263.7342,0.2367626063778645,0.02625137537786451,29.06909999999999
2026,King County,Medium Intensity,200.025,0.1795688247513305,-0.0009657952486694932,-1.2239999999999895
2026,King County,High Intensity,88.5996,0.0795386878912035,0.017206165891203495,19.115099999999998
2026,King County,Forest,312.6771,0.2807002093421034,0.06139678634210338,68.21099999999998
2026,King County,Agriculture,101.1573,0.0908121358631059,-0.012810586136894106,-14.35499999999999
2026,Snohomish County,Open Space,161.1585,0.0876576346806332,-0.0635707293193668,-117.02159999999998
2026,Snohomish County,Low Intensity,151.4007,0.0823501537368004,0.013208296736800393,24.216300000000004
2026,Snohomish County,Medium Intensity,101.8791,0.0554142718466088,0.0033029688466088003,6.021899999999988
2026,Snohomish County,High Intensity,43.1064,0.0234465142303834,0.006512836230383401,11.9574
2026,Snohomish County,Forest,1121.0544,0.6097660194920934,0.05695407949209341,104.17319999999995
2026,Snohomish County,Agriculture,259.9002,0.1413654060134806,-0.016407450986519384,-30.318300000000022
2026,Whatcom County,Open Space,42.9273,0.0454492613315851,-0.03309763166841491,-31.285799999999995
2026,Whatcom County,Low Intensity,49.3866,0.0522880425668155,0.010510799566815499,9.9144
2026,Whatcom County,Medium Intensity,25.7319,0.0272436386089554,-0.0012082843910446,-1.1502000000000017
2026,Whatcom County,High Intensity,18.005399999999998,0.0190632098916009,0.004672931891600899,4.409099999999999
2026,Whatcom County,Forest,308.2266,0.3263347867847723,0.02894079178477227,27.241199999999992
2026,Whatcom County,Agriculture,500.2326,0.5296210608162705,-0.00981860718372951,-9.443700000000035
2026,Pierce County,Open Space,145.7064,0.0684168400020622,-0.031345639997937796,-66.8142
2026,Pierce County,Low Intensity,204.3441,0.0959503329645466,0.008528143964546597,18.11160000000001
2026,Pierce County,Medium Intensity,126.9783,0.0596230092489682,0.004305264248968196,9.136800000000008
2026,Pierce County,High Intensity,59.0139,0.0277101387049416,0.0087964427049416,18.722699999999996
2026,Pierce County,Forest,1442.0511,0.6771190516236617,0.027538280623661704,58.27139999999986
2026,Pierce County,Agriculture,151.5924,0.0711806274558195,-0.017822491544180502,-38.00790000000001
2026,Thurston County,Open Space,58.2318,0.1077533374190626,-0.0565790525809374,-30.535199999999996
2026,Thurston County,Low Intensity,60.5574,0.1120566761704282,0.004088479170428191,2.2364999999999995
2026,Thurston County,Medium Intensity,37.5264,0.0694396333502091,0.007118952350209096,3.8628
2026,Thurston County,High Intensity,14.6952,0.0271923046177622,0.0118687216177622,6.4178999999999995
2026,Thurston County,Forest,256.0644,0.4738269071917717,0.04320706619177167,23.457599999999985
2026,Thurston County,Agriculture,113.3424,0.209731141250766,-0.009704166749233994,-5.189400000000006
2026,Jefferson County,Open Space,11.5317,0.0529596303200393,-0.0521952386799607,-11.3751
2026,Jefferson County,Low Intensity,13.8105,0.0634250782221965,0.008224143222196494,1.7855999999999987
2026,Jefferson County,Medium Intensity,4.7241,0.0216955513579869,0.004876226357986901,1.0602
2026,Jefferson County,High Intensity,1.7775,0.0081632146946131,0.0052463776946131,1.1421000000000001
2026,Jefferson County,Forest,158.5044,0.7279355540032818,0.024263066003281764,5.2172999999999945
2026,Jefferson County,Agriculture,27.3969,0.1258209714018822,0.009585426401882202,2.0763
2026,Skagit County,Open Space,28.8918,0.0410921379380968,-0.032331979061903195,-22.745700000000003
2026,Skagit County,Low Intensity,31.7151,0.0451076521338419,0.0019707431338419,1.3779000000000003
2026,Skagit County,Medium Intensity,18.9387,0.0269360743452548,-0.0012447096547451991,-0.8801999999999985
2026,Skagit County,High Intensity,13.3434,0.0189780087555362,0.003174707755536202,2.2293000000000003
2026,Skagit County,Forest,240.9849,0.3427472414940734,0.03196646949407339,22.419900000000013
2026,Skagit County,Agriculture,369.2241,0.5251388853331967,-0.0035352316668032513,-2.5802999999999656
2026,San Juan County,Open Space,8.300699999999999,0.025242835364602,-0.020906381635398,-6.8832
2026,San Juan County,Low Intensity,12.2346,0.0372060179926704,0.018555945992670398,6.098400000000001
2026,San Juan County,Medium Intensity,2.2059,0.0067082499705778,0.0034913999705778,1.1475000000000002
2026,San Juan County,High Intensity,0.3303,0.0010044584819265,0.0006023524819265,0.19799999999999998
2026,San Juan County,Forest,237.267,0.7215405710907544,0.00941583609075447,2.9654999999999916
2026,San Juan County,Agriculture,68.4954,0.2082978670994688,-0.01115915290053121,-3.7098000000000013
2026,Mason County,Open Space,24.7203,0.0239508896455805,-0.019168786354419504,-19.7883
2026,Mason County,Low Intensity,26.8776,0.0260410444670192,0.001437351467019201,1.4814000000000007
2026,Mason County,Medium Intensity,6.992999999999999,0.0067753454161779,0.0008812014161779002,0.9089999999999998
2026,Mason County,High Intensity,1.8009,0.0017448476419269,0.0008354406419269,0.8622
2026,Mason County,Forest,941.6412,0.9123329598318808,0.017782340831880794,18.276299999999992
2026,Mason County,Agriculture,30.0915,0.0291549129974145,-0.001767547002585499,-1.8270000000000017
2026,Kitsap County,Open Space,78.4584,0.1373670269341859,-0.1028924570658141,-58.7727
2026,Kitsap County,Low Intensity,75.48389999999999,0.1321591942277359,0.015700019227735895,8.964899999999986
2026,Kitsap County,Medium Intensity,24.0039,0.0420266584307799,-0.00019550456922010073,-0.11249999999999716
2026,Kitsap County,High Intensity,7.1442,0.0125082529572768,0.0039365049572768,2.2481999999999998
2026,Kitsap County,Forest,374.5251,0.6557283796155501,0.0868589526155501,49.59899999999999
2026,Kitsap County,Agriculture,11.5434,0.0202104878344712,-0.003407515165528799,-1.9466999999999999
2027,Island County,Open Space,19.8297,0.0494991227065121,-0.09371612829348788,-37.553399999999996
2027,Island County,Low Intensity,33.3351,0.0832114558129399,0.012573063812939905,5.031899999999997
2027,Island County,Medium Intensity,12.9861,0.0324160505392939,0.008264944539293904,3.3093000000000004
2027,Island County,High Intensity,2.9538,0.0073733091600223,0.0043678981600222995,1.7496000000000003
2027,Island County,Forest,268.4025,0.6699893736281758,0.08491579962817575,33.97679999999997
2027,Island County,Agriculture,63.0999,0.1575106881530557,-0.016405577846944325,-6.584399999999995
2027,Clallam County,Open Space,13.8384,0.0172246531208481,-0.022737045879151905,-18.2763
2027,Clallam County,Low Intensity,33.2649,0.0414048129552333,0.004884592955233302,3.915899999999997
2027,Clallam County,Medium Intensity,19.0863,0.0237567129769658,0.009900083976965799,7.950600000000001
2027,Clallam County,High Intensity,4.6872,0.0058341567022227,0.0034274727022227,2.7531
2027,Clallam County,Forest,646.7499,0.8050094435370583,0.029245385537058244,23.31720000000007
2027,Clallam County,Agriculture,85.7799,0.1067702207076715,-0.024720489292328507,-19.890900000000002
2027,King County,Open Space,147.9672,0.1328348766691417,-0.0908606053308583,-101.3949
2027,King County,Low Intensity,263.8503,0.2368668330522983,0.02635560205229831,29.18520000000001
2027,King County,Medium Intensity,200.3139,0.1798281794993403,-0.0007064405006597108,-0.9351000000000056
2027,King County,High Intensity,88.6356,0.0795710062398651,0.0172384842398651,19.1511
2027,King County,Forest,312.2244,0.2802938061076831,0.06099038310768312,67.75829999999999
2027,King County,Agriculture,100.9269,0.0906052984316713,-0.013017423568328704,-14.585399999999993
2027,Snohomish County,Open Space,161.19899999999998,0.0876796635168694,-0.0635487004831306,-116.9811
2027,Snohomish County,Low Intensity,151.5582,0.0824358214332744,0.013293964433274394,24.373800000000003
2027,Snohomish County,Medium Intensity,102.8286,0.0559307256739232,0.003819422673923205,6.9713999999999885
2027,Snohomish County,High Intensity,43.5717,0.0236996010822522,0.006765923082252198,12.422699999999999
2027,Snohomish County,Forest,1119.5892,0.6089690651500383,0.056157125150038345,102.70799999999986
2027,Snohomish County,Agriculture,259.7526,0.1412851231436422,-0.016487733856357795,-30.465900000000033
2027,Whatcom County,Open Space,42.921,0.0454425912091597,-0.033104301790840306,-31.292099999999998
2027,Whatcom County,Low Intensity,49.5477,0.0524586071259776,0.010681364125977602,10.075499999999998
2027,Whatcom County,Medium Intensity,25.8399,0.0273579835648183,-0.0010939394351817018,-1.0422000000000011
2027,Whatcom County,High Intensity,17.981099999999998,0.0190374822765318,0.0046472042765317995,4.3847999999999985
2027,Whatcom County,Forest,307.9125,0.3260022335381378,0.028608238538137765,26.927099999999996
2027,Whatcom County,Agriculture,500.3082,0.5297011022853745,-0.009738565714625502,-9.368100000000027
2027,Pierce County,Open Space,145.3995,0.0682727342647945,-0.03148974573520551,-67.12110000000001
2027,Pierce County,Low Intensity,204.4557,0.0960027350508258,0.008580546050825796,18.22320000000002
2027,Pierce County,Medium Intensity,127.9935,0.0600996991951208,0.0047819541951207994,10.152000000000001
2027,Pierce County,High Intensity,59.5557,0.0279645423818776,0.0090508463818776,19.264499999999998
2027,Pierce County,Forest,1441.2699,0.6767522370197074,0.027171466019707435,57.49019999999996
2027,Pierce County,Agriculture,151.0119,0.0709080520876737,-0.018095066912326305,-38.58840000000001
2027,Thurston County,Open Space,58.2939,0.1078682485544512,-0.0564641414455488,-30.473099999999995
2027,Thurston County,Low Intensity,60.7842,0.1124763516214127,0.004508154621412699,2.4632999999999967
2027,Thurston County,Medium Intensity,37.6677,0.0697010978176876,0.007380416817687599,4.004100000000001
2027,Thurston County,High Intensity,14.6673,0.027140677875776,0.011817094875775999,6.389999999999999
2027,Thurston County,Forest,255.7557,0.473255682272376,0.04263584127237602,23.148899999999998
2027,Thurston County,Agriculture,113.2488,0.2095579418582962,-0.009877366141703786,-5.283000000000001
2027,Jefferson County,Open Space,11.493,0.0527818995697262,-0.0523729694302738,-11.4138
2027,Jefferson County,Low Intensity,13.8051,0.0634002785826179,0.008199343582617903,1.780199999999999
2027,Jefferson County,Medium Intensity,4.7214,0.0216831515381976,0.004863826538197599,1.0575
2027,Jefferson County,High Intensity,1.791,0.0082252137935595,0.005308376793559499,1.1556
2027,Jefferson County,Forest,158.6484,0.7285968777253771,0.024924389725377027,5.3613
2027,Jefferson County,Agriculture,27.2862,0.1253125787905215,0.009077033790521494,1.965600000000002
2027,Skagit County,Open Space,28.9206,0.0411330995110212,-0.0322910174889788,-22.716900000000003
2027,Skagit County,Low Intensity,31.6854,0.0450654105117636,0.001928501511763596,1.348200000000002
2027,Skagit County,Medium Intensity,18.9963,0.0270179974911036,-0.0011627865088963997,-0.8225999999999978
2027,Skagit County,High Intensity,13.3821,0.0190330508691533,0.003229749869153302,2.267999999999999
2027,Skagit County,Forest,240.9471,0.3426934794296101,0.03191270742961011,22.38210000000001
2027,Skagit County,Agriculture,369.1665,0.525056962187348,-0.0036171548126520126,-2.637900000000002
